4.535936404999999650e+04 1.540211988694399906e+03 1.550305887809100113e+03 1.560462625691699941e+03 1.540534959731900017e+03 1.550659126391899918e+03 1.560157188793700016e+03 1.540705670761300098e+03 1.550468990415299913e+03 1.560321579040899906e+03
4.535936504900000000e+04 1.540213145182600101e+03 1.550304714203399953e+03 1.560464806237099992e+03 1.540535346647699953e+03 1.550659321444800071e+03 1.560158772263700030e+03 1.540707022435999988e+03 1.550467034632400100e+03 1.560320390222100059e+03
4.535936604999999690e+04 1.540211601941000026e+03 1.550304517328300108e+03 1.560464211718300021e+03 1.540535539162000077e+03 1.550659321444800071e+03 1.560159763385900078e+03 1.540708953673499991e+03 1.550464686934700012e+03 1.560323162844699937e+03
4.535936704900000041e+04 1.540212181127900067e+03 1.550307843185499905e+03 1.560465795811699991e+03 1.540533995274299969e+03 1.550657365181700015e+03 1.560156791958800113e+03 1.540707022435999988e+03 1.550466642711699933e+03 1.560319795813400106e+03
4.535936804899999697e+04 1.540211409507699955e+03 1.550305301006000036e+03 1.560463417736300016e+03 1.540534959731900017e+03 1.550661082659499925e+03 1.560156791958800113e+03 1.540706442876899928e+03 1.550466447707299949e+03 1.560320587713099940e+03
4.535936904900000081e+04 1.540211794374399915e+03 1.550305887809100113e+03 1.560463617200000044e+03 1.540534380302199907e+03 1.550657757198800027e+03 1.560158377363799900e+03 1.540706442876899928e+03 1.550466839627900072e+03 1.560321776532199920e+03
4.535937004899999738e+04 1.540212952748900079e+03 1.550306082773099888e+03 1.560464211718300021e+03 1.540533221444200080e+03 1.550658734374100050e+03 1.560159763385900078e+03 1.540707794552799896e+03 1.550466057698700070e+03 1.560322965353100017e+03
4.535937104900000122e+04 1.540213724370599948e+03 1.550306474612699958e+03 1.560464606773100058e+03 1.540534574703599901e+03 1.550658147303799979e+03 1.560159169099599922e+03 1.540708374112899946e+03 1.550468013479099909e+03 1.560321579040899906e+03
4.535937204899999779e+04 1.540211409507699955e+03 1.550306082773099888e+03 1.560463814727200088e+03 1.540531870074499921e+03 1.550658344268699921e+03 1.560157386243299925e+03 1.540707794552799896e+03 1.550466839627900072e+03 1.560320587713099940e+03
4.535937304900000163e+04 1.540213339502899998e+03 1.550306082773099888e+03 1.560463814727200088e+03 1.540533028930499995e+03 1.550659321444800071e+03 1.560158177978099957e+03 1.540707022435999988e+03 1.550467229636899901e+03 1.560319795813400106e+03
4.535937404899999819e+04 1.540211409507699955e+03 1.550307256380900071e+03 1.560463417736300016e+03 1.540534380302199907e+03 1.550659713462900072e+03 1.560158772263700030e+03 1.540709725792300105e+03 1.550467816562600092e+03 1.560321975959599968e+03
4.535937504900000204e+04 1.540211794374399915e+03 1.550305887809100113e+03 1.560463814727200088e+03 1.540533800873000018e+03 1.550658344268699921e+03 1.560156791958800113e+03 1.540708953673499991e+03 1.550466839627900072e+03 1.560321182122399932e+03
