5.674415118800000346e+04 1.540238118581499975e+03 1.550320628754499921e+03 1.560461711646099957e+03 1.540542179046700085e+03 1.550668200225899909e+03 1.560165781770499962e+03 1.540715209934699942e+03 1.550474152329400113e+03 1.560321457061100091e+03
5.674415218699999969e+04 1.540237733701600064e+03 1.550319260158999896e+03 1.560462900680199937e+03 1.540540827661300000e+03 1.550670548540000027e+03 1.560168157003000033e+03 1.540712504671299939e+03 1.550475521198299930e+03 1.560322845309199920e+03
5.674415318700000353e+04 1.540239276995599994e+03 1.550321410537000020e+03 1.560461119066199899e+03 1.540541020177000064e+03 1.550670158428700006e+03 1.560167167805800091e+03 1.540713084234899952e+03 1.550475129273299899e+03 1.560322448390000091e+03
5.674415418700000009e+04 1.540238697788299987e+03 1.550321997352300059e+03 1.560461119066199899e+03 1.540540055711800051e+03 1.550668200225899909e+03 1.560166573513899948e+03 1.540714435922599932e+03 1.550474739260300112e+03 1.560322051470999895e+03
5.674415518699999666e+04 1.540239663762899909e+03 1.550323170984200033e+03 1.560463692725099918e+03 1.540543145401999936e+03 1.550669179326700032e+03 1.560168157003000033e+03 1.540713856357900113e+03 1.550475521198299930e+03 1.560323437783999907e+03
5.674415618700000050e+04 1.540238505348200079e+03 1.550319846972699906e+03 1.560462505626300072e+03 1.540542758482300087e+03 1.550670548540000027e+03 1.560168553843599966e+03 1.540715787612600025e+03 1.550474934266799892e+03 1.560323042800700023e+03
5.674415718699999707e+04 1.540237541261800061e+03 1.550321802384300099e+03 1.560463495197999919e+03 1.540541020177000064e+03 1.550670548540000027e+03 1.560169148137099910e+03 1.540713856357900113e+03 1.550475911211699895e+03 1.560324231623600099e+03
5.674415818700000091e+04 1.540239663762899909e+03 1.550322389199900044e+03 1.560462703153199982e+03 1.540543530434500099e+03 1.550669179326700032e+03 1.560166573513899948e+03 1.540713856357900113e+03 1.550476498143900017e+03 1.560322250898600032e+03
5.674415918699999747e+04 1.540239663762899909e+03 1.550321215569199921e+03 1.560461911109299990e+03 1.540541599611600077e+03 1.550670158428700006e+03 1.560166573513899948e+03 1.540715209934699942e+03 1.550475716205000026e+03 1.560321656488499912e+03
5.674416018700000132e+04 1.540239276995599994e+03 1.550319846972699906e+03 1.560462703153199982e+03 1.540540635145699980e+03 1.550668592248500090e+03 1.560167562710199945e+03 1.540714435922599932e+03 1.550473565398900064e+03 1.560325418511999942e+03
5.674416118699999788e+04 1.540239276995599994e+03 1.550322584168000049e+03 1.560462505626300072e+03 1.540542758482300087e+03 1.550670548540000027e+03 1.560168948748699904e+03 1.540715209934699942e+03 1.550474152329400113e+03 1.560322645881499966e+03
5.674416218700000172e+04 1.540238505348200079e+03 1.550320433786800095e+03 1.560460524550200034e+03 1.540542179046700085e+03 1.550671135619599909e+03 1.560168751296100027e+03 1.540713856357900113e+03 1.550476108130299963e+03 1.560322448390000091e+03
5.674416318699999829e+04 1.540238312908099942e+03 1.550321215569199921e+03 1.560463495197999919e+03 1.540541214580099904e+03 1.550668787303799945e+03 1.560166968417900080e+03 1.540713084234899952e+03 1.550475129273299899e+03 1.560322448390000091e+03
5.674416418700000213e+04 1.540240050530399913e+03 1.550321802384300099e+03 1.560461711646099957e+03 1.540542950998400102e+03 1.550670548540000027e+03 1.560166176674199960e+03 1.540714435922599932e+03 1.550473955411300039e+03 1.560322250898600032e+03
5.674416518699999870e+04 1.540239276995599994e+03 1.550320628754499921e+03 1.560462703153199982e+03 1.540542371562700055e+03 1.550670158428700006e+03 1.560168354455400049e+03 1.540714435922599932e+03 1.550476303137100103e+03 1.560323437783999907e+03
