14-10-38.947346: 1540.3679868959, 1550.3860966949, 1560.4733561253, 1540.8198522078, 1550.6204227583, 1560.3505314038, 1540.355051725 , 1550.1543850297, 1560.198414264 
14-10-38.948346: 1540.3681793684, 1550.3890310207, 1560.4745451772, 1540.817148465 , 1550.6212048432, 1560.3515227697, 1540.355051725 , 1550.1541881929, 1560.1978199482
14-10-38.949346: 1540.3708815358, 1550.3878572891, 1560.4691963945, 1540.8185003352, 1550.6180745961, 1560.3507308387, 1540.3540874926, 1550.1537983413, 1560.1992060405
14-10-38.950346: 1540.3714608424, 1550.3902047541, 1560.4731585957, 1540.8194651491, 1550.6214017987, 1560.3507308387, 1540.3571764369, 1550.1526249658, 1560.1986117241
14-10-38.951346: 1540.3685662004, 1550.392747212 , 1560.4727635366, 1540.8185003352, 1550.6231610151, 1560.3491450427, 1540.3554385504, 1550.1543850297, 1560.1996028969
14-10-38.952346: 1540.3689511457, 1550.3921603432, 1560.4745451772, 1540.8186929203, 1550.6249221477, 1560.351125836 , 1540.3560178455, 1550.1547748816, 1560.1992060405
14-10-38.953346: 1540.3676000642, 1550.3890310207, 1560.4721690118, 1540.8208170234, 1550.6192486763, 1560.3505314038, 1540.3571764369, 1550.1528198913, 1560.198414264 
14-10-38.954346: 1540.3697248107, 1550.3882491699, 1560.4798959332, 1540.8188855054, 1550.6204227583, 1560.351125836 , 1540.3552460811, 1550.1522332041, 1560.1986117241
14-10-38.955346: 1540.3693379781, 1550.3868804551, 1560.4717720166, 1540.8179206923, 1550.6227709277, 1560.3491450427, 1540.355051725 , 1550.1541881929, 1560.1968287776
14-10-38.956346: 1540.3706890626, 1550.3855098311, 1560.4741501174, 1540.8175336345, 1550.6210098   , 1560.3505314038, 1540.3556310197, 1550.1532116534, 1560.1990085802
14-10-38.957346: 1540.368758673 , 1550.390009769 , 1560.4729610661, 1540.8181132772, 1550.6223789282, 1560.3515227697, 1540.3542799616, 1550.156340024 , 1560.1994035007
14-10-38.958346: 1540.3735855996, 1550.3919653575, 1560.4745451772, 1540.8213966685, 1550.6206178014, 1560.3503339053, 1540.3587199702, 1550.153406579 , 1560.1980174081
14-10-38.959346: 1540.3681793684, 1550.3892260056, 1560.4751397038, 1540.8183077502, 1550.6214017987, 1560.351125836 , 1540.3564046714, 1550.1518433535, 1560.196631318 
14-10-38.960346: 1540.3683718409, 1550.3886391394, 1560.4701879112, 1540.8190799786, 1550.62003076  , 1560.3507308387, 1540.3552460811, 1550.1530167278, 1560.198414264 
