07-20-08.335171: 1537.6171201268, 1545.303367476 , 1553.9500549339, 1561.6468901609, 1539.1575362257, 1547.1857759659, 1555.6385627953, 1562.1270122236, 1538.6806407167, 1547.0545195197, 1554.9644905137, 1561.9548974892
07-20-08.336170: 1537.6205816765, 1545.3058932776, 1553.9514318676, 1561.6633584505, 1539.1594635807, 1547.1863604098, 1555.6354122582, 1562.1385282545, 1538.6829528634, 1547.0533508314, 1554.9650808491, 1561.9562867052
07-20-08.337170: 1537.62038989  , 1545.3058932776, 1553.9518236317, 1561.6447082502, 1539.1592714102, 1547.185387606 , 1555.6356104896, 1562.1266163267, 1538.6804486658, 1547.0519879985, 1554.9672441344, 1561.951721316 
07-20-08.338170: 1537.6192354119, 1545.3066700108, 1553.9488777247, 1561.6381606149, 1539.1561872684, 1547.1867506739, 1555.6375793337, 1562.1139089181, 1538.6806407167, 1547.0525723414, 1554.9650808491, 1561.9552932991
07-20-08.339170: 1537.6200044371, 1545.3062825937, 1553.9530027657, 1561.6478831748, 1539.1586930149, 1547.1871409383, 1555.6362013347, 1562.1476612437, 1538.679484646 , 1547.0525723414, 1554.9672441344, 1561.9531105264
07-20-08.340170: 1537.6182746017, 1545.3072530359, 1553.9512340653, 1561.6657401845, 1539.1569578317, 1547.1863604098, 1555.6381701803, 1562.132374318 , 1538.680254732 , 1547.0519879985, 1554.9662615214, 1561.9539040848
07-20-08.341170: 1537.6198126508, 1545.3072530359, 1553.9512340653, 1561.6381606149, 1539.1600419765, 1547.185387606 , 1555.6381701803, 1562.1234394552, 1538.6792925953, 1547.0525723414, 1554.9637040414, 1561.9507279157
07-20-08.342170: 1537.6217361566, 1545.3051165453, 1553.9520195137, 1561.6415333384, 1539.1581146201, 1547.1851934261, 1555.6354122582, 1562.1286016354, 1538.6783285769, 1547.052766488 , 1554.9664576594, 1561.9548974892
07-20-08.343171: 1537.6198126508, 1545.3035630829, 1553.9504486176, 1561.6526446162, 1539.1581146201, 1547.1879195637, 1555.6360031032, 1562.1139089181, 1538.6810248188, 1547.0525723414, 1554.9652769868, 1561.9539040848
07-20-08.344170: 1537.6213507029, 1545.3056995693, 1553.948090359 , 1561.635581141 , 1539.1594635807, 1547.1849973426, 1555.6338379568, 1562.1151004715, 1538.6816028551, 1547.0519879985, 1554.963309844 , 1561.9598587091
07-20-08.345170: 1537.6198126508, 1545.3047272298, 1553.949073606 , 1561.6460969144, 1539.1569578317, 1547.1851934261, 1555.6383664878, 1562.1343596413, 1538.679484646 , 1547.0533508314, 1554.963309844 , 1561.9507279157
07-20-08.346170: 1537.6200044371, 1545.3060888852, 1553.9504486176, 1561.6629627885, 1539.1594635807, 1547.185387606 , 1555.6358067964, 1562.1093426075, 1538.6796766967, 1547.0519879985, 1554.9646866511, 1561.954697644 
07-20-08.347170: 1537.6200044371, 1545.3058932776, 1553.9502527359, 1561.653835466 , 1539.1581146201, 1547.1867506739, 1555.6358067964, 1562.1115258168, 1538.6806407167, 1547.0533508314, 1554.9670479963, 1561.9574780181
07-20-08.348170: 1537.6190436258, 1545.3058932776, 1553.9512340653, 1561.6617719249, 1539.1569578317, 1547.1877234795, 1555.6348233382, 1562.1284017458, 1538.6806407167, 1547.0539351753, 1554.9648847116, 1561.9499343605
07-20-08.349170: 1537.6180809356, 1545.3055058609, 1553.9471090336, 1561.6391516782, 1539.1581146201, 1547.1869448542, 1555.6354122582, 1562.1313806879, 1538.6821808919, 1547.0525723414, 1554.9639001786, 1561.9544997392
07-20-08.350170: 1537.6211589163, 1545.3064763022, 1553.9514318676, 1561.6472877542, 1539.1586930149, 1547.1861662297, 1555.6363976417, 1562.1204605434, 1538.6792925953, 1547.0525723414, 1554.9656711851, 1561.9513235677
07-20-08.351171: 1537.6194271981, 1545.3051165453, 1553.9516277496, 1561.6572082572, 1539.1586930149, 1547.1855817859, 1555.638957335 , 1562.1252268077, 1538.6804486658, 1547.0539351753, 1554.9635079041, 1561.9527127774
07-20-08.352170: 1537.6180809356, 1545.3053102535, 1553.9504486176, 1561.653835466 , 1539.1606203728, 1547.1844128997, 1555.6381701803, 1562.1278078994, 1538.680254732 , 1547.052766488 , 1554.9654750473, 1561.9556910494
07-20-08.353170: 1537.62038989  , 1545.3047272298, 1553.9543777843, 1561.6433195883, 1539.1586930149, 1547.1848031628, 1555.6362013347, 1562.1139089181, 1538.6806407167, 1547.0514036561, 1554.9637040414, 1561.9556910494
07-20-08.354170: 1537.62038989  , 1545.3053102535, 1553.948090359 , 1561.6456993218, 1539.1594635807, 1547.1877234795, 1555.6381701803, 1562.1198647624, 1538.6804486658, 1547.0566608504, 1554.9650808491, 1561.9598587091
07-20-08.355170: 1537.6167346754, 1545.3049228371, 1553.9496631707, 1561.6205001166, 1539.1573440556, 1547.1869448542, 1555.6381701803, 1562.1266163267, 1538.6800626811, 1547.0514036561, 1554.9652769868, 1561.9533084309
07-20-08.356170: 1537.6211589163, 1545.3062825937, 1553.9522173163, 1561.6326040896, 1539.1588851853, 1547.1859720496, 1555.6365939487, 1562.1311827383, 1538.6816028551, 1547.0552980117, 1554.9654750473, 1561.9543018344
07-20-08.357170: 1537.62038989  , 1545.3064763022, 1553.9514318676, 1561.6564150002, 1539.1569578317, 1547.1863604098, 1555.6358067964, 1562.1206604309, 1538.6814108039, 1547.0519879985, 1554.9674421955, 1561.9537061802
07-20-08.358170: 1537.6178891498, 1545.3049228371, 1553.948679923 , 1561.6625651873, 1539.1575362257, 1547.1869448542, 1555.6369884875, 1562.1256227039, 1538.6792925953, 1547.0533508314, 1554.9686228714, 1561.9537061802
07-20-08.359170: 1537.6200044371, 1545.3058932776, 1553.9514318676, 1561.6413355129, 1539.1606203728, 1547.1871409383, 1555.6369884875, 1562.1093426075, 1538.6796766967, 1547.0551038644, 1554.9644905137, 1561.9523169688
07-20-08.360170: 1537.6186581735, 1545.3066700108, 1553.9518236317, 1561.6570104278, 1539.1600419765, 1547.1871409383, 1555.6358067964, 1562.1297932112, 1538.6819888405, 1547.0525723414, 1554.9640982389, 1561.952912622 
07-20-08.361170: 1537.6194271981, 1545.3055058609, 1553.9512340653, 1561.6542311233, 1539.1581146201, 1547.1869448542, 1555.6373830264, 1562.1319764777, 1538.6816028551, 1547.0514036561, 1554.9652769868, 1561.9507279157
07-20-08.362170: 1537.6217361566, 1545.3055058609, 1553.9476985968, 1561.6498672668, 1539.1600419765, 1547.1851934261, 1555.6373830264, 1562.1081510629, 1538.6817967892, 1547.0533508314, 1554.9652769868, 1561.9544997392
