07-45-49.688100: 1538.4538920466, 1546.2010462297, 1554.7785456093, 1561.8706760344, 1537.9764711494, 1545.8986385108, 1554.448789352 , 1561.7988320881, 1538.9570460824, 1547.3810847764, 1555.259768043 , 1562.1074931914
07-45-49.689100: 1538.4565893842, 1546.2016299299, 1554.7809063892, 1561.8645242081, 1537.9758936428, 1545.9003870273, 1554.4491813669, 1561.7712458777, 1538.9578183299, 1547.379721366 , 1555.2595718311, 1562.1070953637
07-45-49.690100: 1538.4550477784, 1546.2022136306, 1554.7791358036, 1561.8813928605, 1537.9764711494, 1545.8974715683, 1554.451147209 , 1561.7793833301, 1538.9547349954, 1547.3795271373, 1555.2570133861, 1562.1019352662
07-45-49.691100: 1538.4544699123, 1546.1991011992, 1554.7799240117, 1561.8798058919, 1537.9755080115, 1545.8996096972, 1554.4501652481, 1561.770850161 , 1538.957240086 , 1547.379136776 , 1555.2595718311, 1562.1029269183
07-45-49.692100: 1538.4540859233, 1546.2014359969, 1554.7828730704, 1561.8561879884, 1537.9782017908, 1545.899026225 , 1554.4515411467, 1561.777992489 , 1538.9562757193, 1547.379136776 , 1555.2578001552, 1562.104516281 
07-45-49.693100: 1538.4531221871, 1546.2024075638, 1554.7785456093, 1561.8688892644, 1537.9745448749, 1545.8986385108, 1554.4515411467, 1561.7766035901, 1538.9558914798, 1547.377773369 , 1555.2583907134, 1562.1039205122
07-45-49.694100: 1538.4550477784, 1546.202991265 , 1554.7807102981, 1561.8748432404, 1537.9755080115, 1545.8994158399, 1554.4513451386, 1561.7843434351, 1538.9580104501, 1547.3801117277, 1555.2587831366, 1562.1057058794
07-45-49.695100: 1538.4546637891, 1546.199297033 , 1554.7797259984, 1561.8792102944, 1537.9745448749, 1545.8994158399, 1554.4531130561, 1561.7889078459, 1538.9574322061, 1547.3808905474, 1555.259964255 , 1562.1080889629
07-45-49.696100: 1538.4538920466, 1546.2008522968, 1554.7811024804, 1561.8663090281, 1537.9760855179, 1545.9019435904, 1554.4507551932, 1561.7720392513, 1538.9583965742, 1547.3793310045, 1555.2576039437, 1562.1051101097
07-45-49.697100: 1538.4546637891, 1546.2026033984, 1554.7799240117, 1561.8734541693, 1537.9774324074, 1545.9007766429, 1554.4503612559, 1561.7831523863, 1538.9597451847, 1547.377773369 , 1555.2593736956, 1562.1053099933
07-45-49.698100: 1538.4546637891, 1546.200658364 , 1554.7818906904, 1561.8609507002, 1537.9755080115, 1545.9021374483, 1554.4503612559, 1561.7670792244, 1538.9566618426, 1547.3779675972, 1555.2605548149, 1562.1084867911
07-45-49.699100: 1538.4552416554, 1546.2031870998, 1554.7820867818, 1561.8651178543, 1537.9747386308, 1545.9003870273, 1554.4499673188, 1561.770650363 , 1538.9580104501, 1547.3801117277, 1555.260160467 , 1562.1088826788
07-45-49.700100: 1538.4542779177, 1546.2020196974, 1554.776186759 , 1561.8686913813, 1537.973391746 , 1545.899026225 , 1554.4519350845, 1561.7847410984, 1538.9556974766, 1547.378357958 , 1555.2591774838, 1562.1078910192
