13-40-16.384693: 1538.4168511977, 1546.493580897 , 1554.2949983542, 1562.1052381904, 1538.6724202252, 1546.6591925076, 1554.7770999235, 1562.3425244361, 1537.5142772818, 1545.4691763365, 1553.4485045165, 1561.7545056878
13-40-16.385693: 1538.4155035384, 1546.4928029702, 1554.2949983542, 1562.1056360172, 1538.672806206 , 1546.6623067915, 1554.7761156284, 1562.3457021987, 1537.5138937621, 1545.4678162933, 1553.447130393 , 1561.7543078337
13-40-16.386693: 1538.4137719127, 1546.494552831 , 1554.2944085274, 1562.1062317873, 1538.6703020414, 1546.660358698 , 1554.7763136408, 1562.34431229  , 1537.5137001222, 1545.46839944  , 1553.4485045165, 1561.7543078337
13-40-16.387693: 1538.414925702 , 1546.493580897 , 1554.2989292634, 1562.1046443617, 1538.6689539381, 1546.6611386958, 1554.7788705045, 1562.3457021987, 1537.515046202 , 1545.467233147 , 1553.4451670896, 1561.7533146845
13-40-16.388693: 1538.4156974055, 1546.4941648181, 1554.2975536351, 1562.1070255013, 1538.6722281763, 1546.660358698 , 1554.7772960137, 1562.3439143417, 1537.5144690418, 1545.4703426325, 1553.4465412096, 1561.7545056878
13-40-16.389693: 1538.4147337174, 1546.4937749033, 1554.2955881814, 1562.1020633465, 1538.6720361275, 1546.6613327441, 1554.7770999235, 1562.3451062459, 1537.5131229631, 1545.4697594843, 1553.4490937015, 1561.7552990445
13-40-16.390693: 1538.4162752425, 1546.4922190501, 1554.2944085274, 1562.1034528243, 1538.6716501471, 1546.660358698 , 1554.779460699 , 1562.3457021987, 1537.5137001222, 1545.4697594843, 1553.447915332 , 1561.7545056878
13-40-16.391693: 1538.4155035384, 1546.4922190501, 1554.2949983542, 1562.1062317873, 1538.6708800696, 1546.6611386958, 1554.7772960137, 1562.3439143417, 1537.5137001222, 1545.46839944  , 1553.4465412096, 1561.7539101859
13-40-16.392693: 1538.4160813753, 1546.493580897 , 1554.2981434642, 1562.1060338441, 1538.6720361275, 1546.660358698 , 1554.7774940264, 1562.3439143417, 1537.5135083625, 1545.4705363822, 1553.4463435357, 1561.7554988386
13-40-16.393693: 1538.4130002112, 1546.4949427462, 1554.2949983542, 1562.1050402475, 1538.6710721182, 1546.660358698 , 1554.7761156284, 1562.3457021987, 1537.5142772818, 1545.46839944  , 1553.4483068422, 1561.755696693 
13-40-16.394693: 1538.4166592126, 1546.4947487396, 1554.2969638063, 1562.1060338441, 1538.6722281763, 1546.6593865555, 1554.7778862071, 1562.346298152 , 1537.5138937621, 1545.4703426325, 1553.4483068422, 1561.7582765637
13-40-16.395693: 1538.4160813753, 1546.4922190501, 1554.296373978 , 1562.1028570563, 1538.6716501471, 1546.6593865555, 1554.7796567898, 1562.34709211  , 1537.5125458044, 1545.467233147 , 1553.4485045165, 1561.7560943416
13-40-16.396693: 1538.4156974055, 1546.4963045979, 1554.2955881814, 1562.1052381904, 1538.6716501471, 1546.6625008402, 1554.7784764009, 1562.3451062459, 1537.5131229631, 1545.4685931892, 1553.4477176578, 1561.7566898452
13-40-16.397693: 1538.414925702 , 1546.494552831 , 1554.2983394337, 1562.1044444782, 1538.6729982551, 1546.6611386958, 1554.7784764009, 1562.3439143417, 1537.5137001222, 1545.4691763365, 1553.4451670896, 1561.7545056878
13-40-16.398693: 1538.4172370503, 1546.4933868907, 1554.2949983542, 1562.1066296145, 1538.6693399171, 1546.6593865555, 1554.7763136408, 1562.3439143417, 1537.5138937621, 1545.4691763365, 1553.4463435357, 1561.7541099797
13-40-16.399693: 1538.414925702 , 1546.4933868907, 1554.2955881814, 1562.1042465355, 1538.6729982551, 1546.660358698 , 1554.7774940264, 1562.3453042497, 1537.5148544419, 1545.4685931892, 1553.447130393 , 1561.7554988386
13-40-16.400693: 1538.4166592126, 1546.4931909825, 1554.2969638063, 1562.1060338441, 1538.6706880211, 1546.6613327441, 1554.7772960137, 1562.3459002027, 1537.5129312035, 1545.4697594843, 1553.447130393 , 1561.757483204 
13-40-16.401693: 1538.4153115537, 1546.4920231422, 1554.2961780091, 1562.1038487095, 1538.673192187 , 1546.6597765538, 1554.7765097308, 1562.3451062459, 1537.5131229631, 1545.4685931892, 1553.4469327191, 1561.7545056878
13-40-16.402693: 1538.4156974055, 1546.4916351305, 1554.2949983542, 1562.1076212725, 1538.6710721182, 1546.6584125118, 1554.779460699 , 1562.3451062459, 1537.5158170029, 1545.4697594843, 1553.4477176578, 1561.7554988386
13-40-16.403693: 1538.4145417328, 1546.4937749033, 1554.2955881814, 1562.1028570563, 1538.6695319653, 1546.6623067915, 1554.7774940264, 1562.3472901143, 1537.5144690418, 1545.4697594843, 1553.4485045165, 1561.7562921962
13-40-16.404693: 1538.4147337174, 1546.4926070621, 1554.296373978 , 1562.1054380741, 1538.6716501471, 1546.6607486968, 1554.7782803104, 1562.3445102936, 1537.5123540449, 1545.4666500011, 1553.447130393 , 1561.7562921962
13-40-16.405693: 1538.4155035384, 1546.4947487396, 1554.2949983542, 1562.1056360172, 1538.6722281763, 1546.6621108405, 1554.7767058208, 1562.3464961561, 1537.5131229631, 1545.4685931892, 1553.4451670896, 1561.7572834094
13-40-16.406693: 1538.4166592126, 1546.4920231422, 1554.296373978 , 1562.1030549987, 1538.6720361275, 1546.660358698 , 1554.780050894 , 1562.3433183902, 1537.5156233626, 1545.4685931892, 1553.4496828869, 1561.7541099797
13-40-16.407693: 1538.4158893904, 1546.495916584 , 1554.2983394337, 1562.1062317873, 1538.6710721182, 1546.6601646499, 1554.7788705045, 1562.3451062459, 1537.5131229631, 1545.4691763365, 1553.4465412096, 1561.7552990445
13-40-16.408693: 1538.414925702 , 1546.4953326616, 1554.296373978 , 1562.1064297306, 1538.672806206 , 1546.6621108405, 1554.7786724914, 1562.3476880643, 1537.5144690418, 1545.4691763365, 1553.447915332 , 1561.7543078337
13-40-16.409693: 1538.414925702 , 1546.4922190501, 1554.2969638063, 1562.1056360172, 1538.670109993 , 1546.6599706018, 1554.7765097308, 1562.3451062459, 1537.5137001222, 1545.46839944  , 1553.447130393 , 1561.7576810589
13-40-16.410693: 1538.4151195689, 1546.4951367529, 1554.2949983542, 1562.1054380741, 1538.673192187 , 1546.6607486968, 1554.7770999235, 1562.3451062459, 1537.5131229631, 1545.4678162933, 1553.447130393 , 1561.7572834094
13-40-16.411693: 1538.4151195689, 1546.4955266684, 1554.2975536351, 1562.1038487095, 1538.6718440787, 1546.6597765538, 1554.7784764009, 1562.3459002027, 1537.5131229631, 1545.46839944  , 1553.447130393 , 1561.7568876999
13-40-16.412693: 1538.4178148884, 1546.4951367529, 1554.2983394337, 1562.1056360172, 1538.6724202252, 1546.6623067915, 1554.7782803104, 1562.3439143417, 1537.5142772818, 1545.4697594843, 1553.4477176578, 1561.7558945474
13-40-16.413693: 1538.4143478661, 1546.4937749033, 1554.2957841502, 1562.1064297306, 1538.6712660497, 1546.660358698 , 1554.7776901167, 1562.3445102936, 1537.5144690418, 1545.4691763365, 1553.4473261479, 1561.7562921962
13-40-16.414693: 1538.4172370503, 1546.493580897 , 1554.296373978 , 1562.1052381904, 1538.6697240136, 1546.6613327441, 1554.7786724914, 1562.3445102936, 1537.5137001222, 1545.4685931892, 1553.4477176578, 1561.7554988386
13-40-16.415693: 1538.4155035384, 1546.4924130561, 1554.296373978 , 1562.1054380741, 1538.6724202252, 1546.6613327441, 1554.7776901167, 1562.3445102936, 1537.5131229631, 1545.467233147 , 1553.4477176578, 1561.7545056878
13-40-16.416693: 1538.4147337174, 1546.493580897 , 1554.2955881814, 1562.1070255013, 1538.6703020414, 1546.6611386958, 1554.7772960137, 1562.3431203869, 1537.5123540449, 1545.4703426325, 1553.447130393 , 1561.7570855546
13-40-16.417693: 1538.4168511977, 1546.4939708117, 1554.2961780091, 1562.1036507669, 1538.672806206 , 1546.6582184642, 1554.7770999235, 1562.3457021987, 1537.5144690418, 1545.4678162933, 1553.447130393 , 1561.7551011902
13-40-16.418693: 1538.4145417328, 1546.4953326616, 1554.296373978 , 1562.1050402475, 1538.6708800696, 1546.6626948889, 1554.7769038334, 1562.3439143417, 1537.515046202 , 1545.4678162933, 1553.4485045165, 1561.7551011902
13-40-16.419693: 1538.4137719127, 1546.4955266684, 1554.2955881814, 1562.1030549987, 1538.6716501471, 1546.6601646499, 1554.7778862071, 1562.3451062459, 1537.5131229631, 1545.46839944  , 1553.447130393 , 1561.7558945474
13-40-16.420693: 1538.414925702 , 1546.4933868907, 1554.2955881814, 1562.1054380741, 1538.6716501471, 1546.6613327441, 1554.7769038334, 1562.3457021987, 1537.5117768867, 1545.4691763365, 1553.4490937015, 1561.7558945474
13-40-16.421693: 1538.4147337174, 1546.4955266684, 1554.2944085274, 1562.1050402475, 1538.6708800696, 1546.6613327441, 1554.7778862071, 1562.3445102936, 1537.5125458044, 1545.4691763365, 1553.4449694161, 1561.7590699242
13-40-16.422693: 1538.4143478661, 1546.4939708117, 1554.296373978 , 1562.1046443617, 1538.6716501471, 1546.6617227434, 1554.7770999235, 1562.3451062459, 1537.5138937621, 1545.4691763365, 1553.4459520265, 1561.754703542 
13-40-16.423693: 1538.4162752425, 1546.4951367529, 1554.2975536351, 1562.1056360172, 1538.6710721182, 1546.6623067915, 1554.779460699 , 1562.3445102936, 1537.5156233626, 1545.4678162933, 1553.4465412096, 1561.7564900508
13-40-16.424693: 1538.4164672275, 1546.4947487396, 1554.2944085274, 1562.1056360172, 1538.6718440787, 1546.6621108405, 1554.7790665951, 1562.3445102936, 1537.5144690418, 1545.4703426325, 1553.4465412096, 1561.7598632854
13-40-16.425693: 1538.4143478661, 1546.4933868907, 1554.296373978 , 1562.1058339603, 1538.670109993 , 1546.6621108405, 1554.7759195385, 1562.3459002027, 1537.5123540449, 1545.4697594843, 1553.447130393 , 1561.7562921962
13-40-16.426693: 1538.4151195689, 1546.4929969763, 1554.2957841502, 1562.1058339603, 1538.6720361275, 1546.660358698 , 1554.7776901167, 1562.346298152 , 1537.515046202 , 1545.4697594843, 1553.4477176578, 1561.7564900508
