5.424981112199999916e+04 1.540230160663500101e+03 1.550311392693700100e+03 1.560458297540099920e+03 1.540529969479000101e+03 1.550659939112400025e+03 1.560161575284600076e+03 1.540709176436299913e+03 1.550472540661399989e+03 1.560325966456299966e+03
5.424981212200000300e+04 1.540227264665900066e+03 1.550310219079600074e+03 1.560457505500700108e+03 1.540531707759299934e+03 1.550659352041300053e+03 1.560159792422700093e+03 1.540710528117100012e+03 1.550472540661399989e+03 1.560325768963899918e+03
5.424981312199999957e+04 1.540228038188600067e+03 1.550311979501399946e+03 1.560459684095299963e+03 1.540528618114999972e+03 1.550662285489200030e+03 1.560160783546300081e+03 1.540709176436299913e+03 1.550472737579199929e+03 1.560324977059000048e+03
5.424981412200000341e+04 1.540227072228600036e+03 1.550310805886399976e+03 1.560458297540099920e+03 1.540531128332100025e+03 1.550661895382100056e+03 1.560163952440000003e+03 1.540710528117100012e+03 1.550475280307799949e+03 1.560326560869699961e+03
5.424981512199999997e+04 1.540229194700900052e+03 1.550309437308299948e+03 1.560459684095299963e+03 1.540531513358600023e+03 1.550662482455099962e+03 1.560162961312400057e+03 1.540711107679200040e+03 1.550471563720800077e+03 1.560325768963899918e+03
5.424981612199999654e+04 1.540228038188600067e+03 1.550309437308299948e+03 1.560458100014300044e+03 1.540529776966099917e+03 1.550658960023300097e+03 1.560162367023599927e+03 1.540710528117100012e+03 1.550472150649700097e+03 1.560326363377200096e+03
5.424981712200000038e+04 1.540228809825500093e+03 1.550309437308299948e+03 1.560459883558000001e+03 1.540532092786100065e+03 1.550660526183999991e+03 1.560163160699300079e+03 1.540710528117100012e+03 1.550472540661399989e+03 1.560328741034800032e+03
5.424981812199999695e+04 1.540228230626099958e+03 1.550310024114600083e+03 1.560457703026399940e+03 1.540530354504900060e+03 1.550661308309400056e+03 1.560162763861399981e+03 1.540709948555299889e+03 1.550471953732200063e+03 1.560324382646799904e+03
5.424981912200000079e+04 1.540227458989799970e+03 1.550309437308299948e+03 1.560458297540099920e+03 1.540527846177699985e+03 1.550660329218600054e+03 1.560161575284600076e+03 1.540709176436299913e+03 1.550472150649700097e+03 1.560327155283499906e+03
5.424982012199999735e+04 1.540228617387800114e+03 1.550310805886399976e+03 1.560457505500700108e+03 1.540530354504900060e+03 1.550659352041300053e+03 1.560161972121899908e+03 1.540710528117100012e+03 1.550473519515099952e+03 1.560325966456299966e+03
5.424982112200000120e+04 1.540227458989799970e+03 1.550311587659100041e+03 1.560458100014300044e+03 1.540529969479000101e+03 1.550659547094199979e+03 1.560162367023599927e+03 1.540709948555299889e+03 1.550473714521300053e+03 1.560324382646799904e+03
5.424982212199999776e+04 1.540227072228600036e+03 1.550310610921199896e+03 1.560457505500700108e+03 1.540529969479000101e+03 1.550660916290499927e+03 1.560162367023599927e+03 1.540709948555299889e+03 1.550472150649700097e+03 1.560327749697899890e+03
5.424982312200000160e+04 1.540227458989799970e+03 1.550309437308299948e+03 1.560458497002500053e+03 1.540529969479000101e+03 1.550659547094199979e+03 1.560161972121899908e+03 1.540711879800199995e+03 1.550472150649700097e+03 1.560325372043299922e+03
5.424982412199999817e+04 1.540229581463099976e+03 1.550311979501399946e+03 1.560458297540099920e+03 1.540532479700500062e+03 1.550660329218600054e+03 1.560163358150399972e+03 1.540709948555299889e+03 1.550474106445600000e+03 1.560325768963899918e+03
