AA1:
-1.94845051, 1.49907678, 0.44937373,
 -0.56610773,-1.4738328 , 2.03994053

AA2:
-1.83333678, 1.17547811, 0.65785868,
 -0.27296644,-1.5159829 , 1.78894934

AA3:
-1.88212271, 1.45306895, 0.42905376,
 -0.59443536,-1.25940321, 1.85383857

AA4:
-18.47075925,-13.69177051,-14.2803594 ,
  16.87181492, 21.64458865, 23.46667883

AA1:
-1.94845051, 1.49907678, 0.44937373,
 -0.56610773,-1.4738328 , 2.03994053

AA2:
-1.83333678, 1.17547811, 0.65785868,
 -0.27296644,-1.5159829 , 1.78894934

AA3:
-1.88212271, 1.45306895, 0.42905376,
 -0.59443536,-1.25940321, 1.85383857

AA4:
-18.47075925,-13.69177051,-14.2803594 ,
  16.87181492, 21.64458865, 23.46667883

AA1:
-1.94845051, 1.49907678, 0.44937373,
 -0.56610773,-1.4738328 , 2.03994053

AA2:
-1.83333678, 1.17547811, 0.65785868,
 -0.27296644,-1.5159829 , 1.78894934

AA3:
-1.88212271, 1.45306895, 0.42905376,
 -0.59443536,-1.25940321, 1.85383857

AA4:
-18.47075925,-13.69177051,-14.2803594 ,
  16.87181492, 21.64458865, 23.46667883

AA1:
-1.94845051, 1.49907678, 0.44937373,
 -0.56610773,-1.4738328 , 2.03994053

AA2:
-1.83333678, 1.17547811, 0.65785868,
 -0.27296644,-1.5159829 , 1.78894934

AA3:
-1.88212271, 1.45306895, 0.42905376,
 -0.59443536,-1.25940321, 1.85383857

AA4:
-18.47075925,-13.69177051,-14.2803594 ,
  16.87181492, 21.64458865, 23.46667883

