08-25-18.900984: 1539.5280915984, 1547.4875315088, 1556.0259624599, 1562.5379119638, 1537.5923162571, 1545.6214935341, 1554.0168688006, 1561.6135686838, 1538.2720082814, 1546.4147232639, 1554.4775645353, 1561.7177406023
08-25-18.901984: 1539.5277070733, 1547.4881161807, 1556.0281306236, 1562.5357275624, 1537.5915472597, 1545.6195480615, 1554.0168688006, 1561.6012671907, 1538.2741253688, 1546.4184204273, 1554.478350516 , 1561.7113901978
08-25-18.902984: 1539.5271284011, 1547.4877257646, 1556.0243873679, 1562.5297685466, 1537.5925080365, 1545.618577227 , 1554.0190294483, 1561.583807277 , 1538.2718163325, 1546.4158909875, 1554.4791384191, 1561.7090083246
08-25-18.903984: 1539.5267419916, 1547.4894797822, 1556.0283270295, 1562.5504282158, 1537.5903928249, 1545.6193542745, 1554.0150999547, 1561.5873775775, 1538.2718163325, 1546.4158909875, 1554.4744186991, 1561.7101992603
08-25-18.904984: 1539.5261633201, 1547.4883104367, 1556.0279322922, 1562.5663194458, 1537.5915472597, 1545.6207145845, 1554.0162791848, 1561.6050353872, 1538.2727779596, 1546.4178365634, 1554.47697457  , 1561.7133744512
08-25-18.905984: 1539.5267419916, 1547.4875315088, 1556.0273411495, 1562.5307607419, 1537.5921244777, 1545.6216873216, 1554.0192272679, 1561.5967038766, 1538.2722002304, 1546.4174485889, 1554.4767785555, 1561.7115880411
08-25-18.906984: 1539.5261633201, 1547.4887008531, 1556.0267519327, 1562.5460574075, 1537.5923162571, 1545.6224643723, 1554.0149040567, 1561.6024560227, 1538.2722002304, 1546.416280863 , 1554.4754026123, 1561.7151608655
08-25-18.907984: 1539.5271284011, 1547.4887008531, 1556.0237962278, 1562.5659213845, 1537.5909700421, 1545.6216873216, 1554.017064699 , 1561.6076147602, 1538.2714305528, 1546.4172526999, 1554.4750086625, 1561.711787824 
08-25-18.908984: 1539.5267419916, 1547.4871410929, 1556.0228103535, 1562.5462554623, 1537.5928934757, 1545.6199375356, 1554.0174584167, 1561.6024560227, 1538.2710447734, 1546.416280863 , 1554.476384605 , 1561.7127789807
08-25-18.909984: 1539.5277070733, 1547.4875315088, 1556.0255696494, 1562.5500301625, 1537.5923162571, 1545.6216873216, 1554.0162791848, 1561.6097985067, 1538.2720082814, 1546.4174485889, 1554.4736327225, 1561.7161520266
08-25-18.910984: 1539.5271284011, 1547.4898701992, 1556.0281306236, 1562.5339392704, 1537.5928934757, 1545.6203270099, 1554.018439831 , 1561.6111871089, 1538.2700831483, 1546.4160849743, 1554.4777624717, 1561.7137720784
08-25-18.911984: 1539.525778796 , 1547.4894797822, 1556.0243873679, 1562.5299665973, 1537.5923162571, 1545.6197437485, 1554.0150999547, 1561.5881707643, 1538.2725860105, 1546.4158909875, 1554.4761885907, 1561.7119856673
08-25-18.912984: 1539.5275148109, 1547.4896740384, 1556.0263571962, 1562.5430768837, 1537.5890466132, 1545.6209102718, 1554.0154936714, 1561.6038465512, 1538.2706608759, 1546.4160849743, 1554.4771725062, 1561.7101992603
08-25-18.913984: 1539.5277070733, 1547.4885046926, 1556.0253713187, 1562.5528107147, 1537.5942396941, 1545.6207145845, 1554.017850214 , 1561.6097985067, 1538.2702750969, 1546.4180324525, 1554.47697457  , 1561.7109925719
08-25-18.914984: 1539.5248137167, 1547.4896740384, 1556.0320703042, 1562.5452632473, 1537.5909700421, 1545.6224643723, 1554.0166729021, 1561.6018625761, 1538.2722002304, 1546.4170587128, 1554.4773685207, 1561.7060329328
08-25-18.915984: 1539.5261633201, 1547.4896740384, 1556.0265536017, 1562.5170545782, 1537.5909700421, 1545.6220748969, 1554.0156895695, 1561.6016628213, 1538.2710447734, 1546.4186144148, 1554.4759925765, 1561.7090083246
