0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.043599848912890593e-02 -3.681862283504718555e-03 -1.396298398882815260e-03 3.422802722070628079e-03 1.261324955900514858e-03 5.497255848088873371e-04 7.013195767058277852e-03 2.420537327604203263e-03 8.465728140739277058e-04
-3.178371925158293004e-02 -1.107162943541576718e-02 -4.434197459734908094e-03 2.334411257553862737e-02 8.650419064072897499e-03 3.285625108143600762e-03 8.439606676044300940e-03 2.421210371342870545e-03 1.148572351591307331e-03
-5.490586597231109783e-02 -1.918287963432400642e-02 -7.787611957761934704e-03 4.720360110589657404e-02 1.760786653320186093e-02 6.764581488217420897e-03 7.702264866414528129e-03 1.575013101122143102e-03 1.023030469544513156e-03
-7.799536453937132296e-02 -2.721840872201634551e-02 -1.101792608164942067e-02 7.103684640931835770e-02 2.634975261397206128e-02 9.825640828921677894e-03 6.958518130052955726e-03 8.686561080442819485e-04 1.192285252727742773e-03
-1.005078956671544149e-01 -3.522692607634780870e-02 -1.455601652871033914e-02 9.439763482024925156e-02 3.514777586292439082e-02 1.353145876926949674e-02 6.110260846905172030e-03 7.915021342341788113e-05 1.024557759440843704e-03
-1.233399123282197252e-01 -4.320123495206947689e-02 -1.771655622458941440e-02 1.186795712476396147e-01 4.430594665238155733e-02 1.678571855692704770e-02 4.660341080580110429e-03 -1.104711700312084989e-03 9.308376676623690820e-04
-1.457563252900702933e-01 -5.131953380585704133e-02 -2.095434499665316253e-02 1.425231983279597048e-01 5.333657894599733856e-02 2.006730872585649195e-02 3.233126962110569394e-03 -2.017045140140302003e-03 8.870362707966705784e-04
-1.670826238629767035e-01 -5.895970910637515772e-02 -2.467900182841731294e-02 1.653098831123619161e-01 6.208182318391664012e-02 2.400467848792686709e-02 1.772740750614806501e-03 -3.122114077541482402e-03 6.743233404904458439e-04
-1.891734310847065503e-01 -6.684664876312733373e-02 -2.826897794648175477e-02 1.890031454930370669e-01 7.104571692578549869e-02 2.780357992901372199e-02 1.702855916695025090e-04 -4.199068162658174501e-03 4.653980174680327764e-04
-2.107985378446907421e-01 -7.473596934285826887e-02 -3.171702958123508859e-02 2.122269854404142675e-01 7.996708442389414973e-02 3.134489811774680140e-02 -1.428447595723506339e-03 -5.231115081035872180e-03 3.721314634882828473e-04
-2.323861124111014365e-01 -8.262627452290871588e-02 -3.512194822678793571e-02 2.355712188389892103e-01 8.876773116935510188e-02 3.469138496734558430e-02 -3.185106427887754790e-03 -6.141456646446386003e-03 4.305632594423514092e-04
-2.124508789499941486e-01 -7.523536346836105781e-02 -3.173853093327731051e-02 2.136454242795480241e-01 8.029314843368713650e-02 3.078071488024155047e-02 -1.194545329553875490e-03 -5.057784965326088227e-03 9.578160530357611186e-04
-1.898315815503034687e-01 -6.702927021577427535e-02 -2.797410266142226834e-02 1.895419059661283823e-01 7.102655295958963666e-02 2.715066847228323962e-02 2.896755841751055133e-04 -3.997282743815351765e-03 8.234341891390311013e-04
-1.675597950372017808e-01 -5.903218619998066435e-02 -2.460832733345341694e-02 1.656769134902636720e-01 6.189770248109501688e-02 2.366936740759228996e-02 1.882881546938127912e-03 -2.865516281114347755e-03 9.389599258611269761e-04
-1.446849072966263916e-01 -5.093239143411665282e-02 -2.106130470580562172e-02 1.415018756305622960e-01 5.297161179942122544e-02 2.019918256845206275e-02 3.183031666064076518e-03 -2.039220365304572624e-03 8.621221373535565852e-04
-1.223295290404469854e-01 -4.277335134906934400e-02 -1.760052478501468801e-02 1.178308599059316036e-01 4.401650436943782552e-02 1.654265462313257370e-02 4.498669134515390425e-03 -1.243153020368481521e-03 1.057870161882116687e-03
-9.945983036997556315e-02 -3.474933019159228559e-02 -1.425778056212342014e-02 9.373115782326142675e-02 3.506262600050528283e-02 1.326070886436051845e-02 5.728672546714126852e-03 -3.132958089130018502e-04 9.970716977629006088e-04
-7.673823835405831073e-02 -2.656338921959407531e-02 -1.083237584437786970e-02 7.004561642012656353e-02 2.610808211913233021e-02 9.652564676040734440e-03 6.692621933931756743e-03 4.553071004617473836e-04 1.179811168337134173e-03
-5.338798148386558751e-02 -1.839716772982076878e-02 -7.416203433876944473e-03 4.595426504761235265e-02 1.713198551412157752e-02 6.322766288121783873e-03 7.433716436253234860e-03 1.265182215699193428e-03 1.093437145755160600e-03
-3.022524529963751053e-02 -1.026118119420971198e-02 -4.153915170718391892e-03 2.231775774695658396e-02 8.433411402393176104e-03 3.126824273522288422e-03 7.907487552680928303e-03 1.827769791816535871e-03 1.027090897196103469e-03
-7.304680421005589792e-03 -2.094333020295380265e-03 -7.650760996966710081e-04 -1.135233177895618841e-03 -3.720470374446449568e-04 -2.135091103809827473e-04 8.439913598901208416e-03 2.466380057740025222e-03 9.785852100776537554e-04
6.861224081452133201e-05 2.553212370154748774e-04 1.663545303169181868e-04 4.023205732058454838e-05 2.311801187412735605e-04 -1.159062208747248799e-04 -1.088442981351060972e-04 -4.865013557567484108e-04 -5.044830944219333402e-05
