13-53-12.877793: 1540.4007739516, 1550.3758945035, 1560.4537099194, 1540.9030762402, 1550.735036253 , 1560.4860039347, 1540.2646795298, 1550.077521164 , 1560.0817376555
13-53-12.878793: 1540.4017382424, 1550.3762863784, 1560.4515313415, 1540.9032707347, 1550.7356233814, 1560.4877875421, 1540.2654530901, 1550.0812358621, 1560.0811434286
13-53-12.879793: 1540.4011589129, 1550.375112666 , 1560.4527203601, 1540.9023039276, 1550.7354263969, 1560.4863990005, 1540.265645537 , 1550.0802575037, 1560.0811434286
13-53-12.880793: 1540.4013532807, 1550.3782419323, 1560.4527203601, 1540.9036559472, 1550.7356233814, 1560.4867960031, 1540.2641021902, 1550.0800625965, 1560.0805492022
13-53-12.881793: 1540.4015457615, 1550.3782419323, 1560.4521258506, 1540.9044301495, 1550.7352313249, 1560.4863990005, 1540.2662247645, 1550.0824072187, 1560.0795601162
13-53-12.882792: 1540.4011589129, 1550.3768732352, 1560.4527203601, 1540.9034633409, 1550.7356233814, 1560.4844178637, 1540.2654530901, 1550.0814307696, 1560.0777774418
13-53-12.883793: 1540.4009664322, 1550.3768732352, 1560.4517288656, 1540.9021113216, 1550.7356233814, 1560.4860039347, 1540.2648738632, 1550.0806492291, 1560.0781742365
13-53-12.884793: 1540.4009664322, 1550.379023773 , 1560.4523233749, 1540.9023039276, 1550.7369927121, 1560.4860039347, 1540.2644870832, 1550.0833855799, 1560.0797575461
13-53-12.885792: 1540.4011589129, 1550.3764813601, 1560.4513318809, 1540.9026910279, 1550.7369927121, 1560.4850123979, 1540.2658379838, 1550.0806492291, 1560.0799549762
13-53-12.886793: 1540.3998077749, 1550.3776550745, 1560.4515313415, 1540.9024965336, 1550.7366006549, 1560.4838252666, 1540.2637154106, 1550.0812358621, 1560.0797575461
13-53-12.887793: 1540.4001946229, 1550.3778519681, 1560.4517288656, 1540.9026910279, 1550.7364055826, 1560.4846173328, 1540.2646795298, 1550.0826040374, 1560.0807466324
13-53-12.888793: 1540.4027044214, 1550.3774600925, 1560.4511343569, 1540.9030762402, 1550.7366006549, 1560.4846173328, 1540.2671888868, 1550.0798657785, 1560.0779748713
13-53-12.889793: 1540.4015457615, 1550.3755045405, 1560.4519263898, 1540.9024965336, 1550.7364055826, 1560.4852118671, 1540.2644870832, 1550.0802575037, 1560.0793607506
13-53-12.890793: 1540.4003871034, 1550.3762863784, 1560.4531154091, 1540.9024965336, 1550.7366006549, 1560.4860039347, 1540.2650663099, 1550.0827989452, 1560.081340859 
13-53-12.891793: 1540.4019307233, 1550.3764813601, 1560.4519263898, 1540.9044301495, 1550.737382857 , 1560.4862014676, 1540.2641021902, 1550.0806492291, 1560.080351772 
