0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-8.067911246371295420e-03 -1.492417531305060500e-03 -4.572032821670291014e-05 7.550704840923572192e-03 1.533309711779414549e-03 -9.062813205673592165e-06 5.172064054477232276e-04 -4.089218047435372403e-05 5.478314142237650231e-05
-3.501136508657509694e-02 -6.092837602561000480e-03 2.910563792587117157e-05 3.468213693508914730e-02 6.328924854263580542e-03 -1.530976718792467252e-04 3.292281514859496383e-04 -2.360872517025806036e-04 1.239920339533759873e-04
-6.209937411661788781e-02 -1.082258060417492194e-02 3.407516295131549598e-04 6.188361831520220596e-02 1.129429702056465069e-02 -5.164087503241412448e-04 2.157558014156775103e-04 -4.717164163897299414e-04 1.756571208109867187e-04
-8.869401627240829089e-02 -1.554270011865810375e-02 7.055037446358860577e-04 8.898942469121114140e-02 1.624471788477421796e-02 -7.976079655994303651e-04 -2.954084188028600552e-04 -7.020177661161142169e-04 9.210422096354387370e-05
-1.152071065280324547e-01 -2.045250345296760128e-02 7.881584752643296934e-04 1.162006877020758111e-01 2.134871739925377557e-02 -1.106992605552174162e-03 -9.935811740433564410e-04 -8.962139462861764584e-04 3.188341302878446850e-04
-1.415324795868097285e-01 -2.534902111741151390e-02 1.046365689186738116e-03 1.431941653566658201e-01 2.647495764578404118e-02 -1.451727803972365557e-03 -1.661685769856073407e-03 -1.125936528372525110e-03 4.053621147856271154e-04
-1.676128417789186642e-01 -3.031482602182222763e-02 1.401329846430598991e-03 1.698402194508616958e-01 3.173447007748109172e-02 -1.700019065310698352e-03 -2.227377671943031601e-03 -1.419644055658864090e-03 2.986892188800993608e-04
-1.947412829305600612e-01 -3.500794857617014338e-02 1.571282094725271698e-03 1.976247870664641082e-01 3.680262707068019529e-02 -2.054950389568451549e-03 -2.883504135904027890e-03 -1.794678494510056239e-03 4.836682948431794173e-04
-2.210332158096358912e-01 -4.026530738019573619e-02 1.835621338917311053e-03 2.245753514005931206e-01 4.230517165797209600e-02 -2.538653945672801008e-03 -3.542135590957210325e-03 -2.039864277776359813e-03 7.030326067554899545e-04
-1.950377428342259523e-01 -3.519158949044746271e-02 1.675290360784250200e-03 1.977694002708479670e-01 3.680537003773073218e-02 -2.041941426947839304e-03 -2.731657436621995685e-03 -1.613780547283264919e-03 3.666510661635886698e-04
-1.683503827202912362e-01 -3.022500671772831993e-02 1.345326286582348985e-03 1.704622043805557041e-01 3.156293480333260959e-02 -1.880825838497912628e-03 -2.111821660264467937e-03 -1.337928085604289663e-03 5.354995519155636430e-04
-1.415313789025276492e-01 -2.532844142865542381e-02 1.242418438171928987e-03 1.429749325336615584e-01 2.640328448774198478e-02 -1.488194691925552203e-03 -1.443553631133909221e-03 -1.074843059086560970e-03 2.457762537536229992e-04
-1.148193648747716650e-01 -2.036170511269119743e-02 1.125178060950323463e-03 1.155350565560032267e-01 2.115782525447684748e-02 -1.349234550768111610e-03 -7.156916812315712237e-04 -7.961201417856500484e-04 2.240564898177884725e-04
-8.798825514675930048e-02 -1.559197825213232136e-02 5.807296483908430673e-04 8.809906463208487526e-02 1.614695968532942061e-02 -8.335970883308618795e-04 -1.108094853255661011e-04 -5.549814331970992498e-04 2.528674399400188122e-04
-6.134154723721015751e-02 -1.073581585008772342e-02 4.893930245846906963e-04 6.079608075325874245e-02 1.096028649423412028e-02 -6.119774128971282572e-04 5.454664839514102893e-04 -2.244706441463980564e-04 1.225843883124373441e-04
-3.448200014274031139e-02 -6.117965550023048323e-03 1.239911114983747141e-04 3.332346677628569148e-02 6.005844558709820362e-03 -2.043452522381508131e-04 1.158533366454624677e-03 1.121209913132286112e-04 8.035414073977653268e-05
-8.147036793009950970e-03 -1.528738279148456058e-03 -3.007223519944091095e-04 6.169020556550700377e-03 1.285963592863481608e-03 7.880730140641389880e-05 1.978016236459249292e-03 2.427746862849744502e-04 2.219150505879952107e-04
1.382184472428584811e-04 -7.944803216256924108e-05 -3.662376876339599151e-04 -1.466613781152168415e-04 3.189556840273773813e-06 2.938869253436373653e-04 8.442930872357926747e-06 7.625847532229590095e-05 7.235076229032211606e-05
