19-19-29.933912: 1540.8019117677, 1550.644706003 , 1560.6491347018, 1540.2079909942, 1550.4467506059, 1560.0659549879, 1540.3763123171, 1550.3421213716, 1560.2768717948
19-19-29.934912: 1540.8055821416, 1550.644706003 , 1560.6552788946, 1540.2074118105, 1550.4463586955, 1560.0665492032, 1540.3755405324, 1550.3434900074, 1560.2770692747
19-19-29.935911: 1540.8011395565, 1550.6415756609, 1560.6473507255, 1540.2072193782, 1550.4473375161, 1560.0675382727, 1540.3757330067, 1550.3458354265, 1560.2768717948
19-19-29.936911: 1540.807900679 , 1550.6427497768, 1560.6497293615, 1540.2089550437, 1550.4473375161, 1560.068529279 , 1540.3766972662, 1550.3444667866, 1560.2786529881
19-19-29.937911: 1540.8084803144, 1550.6452930631, 1560.6501264472, 1540.2083758592, 1550.4461636962, 1560.0679350622, 1540.3765047916, 1550.3411426838, 1560.2762774192
19-19-29.938911: 1540.8061617753, 1550.6423577672, 1560.6527026666, 1540.2095342286, 1550.4465556066, 1560.066349841 , 1540.3784352006, 1550.3421213716, 1560.2754836284
19-19-29.939911: 1540.8022988176, 1550.6452930631, 1560.6538900548, 1540.2070250594, 1550.4440129721, 1560.0671414834, 1540.3765047916, 1550.344271813 , 1560.2780586112
19-19-29.940911: 1540.808672897 , 1550.6413806126, 1560.6519084928, 1540.2076042428, 1550.4477275153, 1560.066349841 , 1540.3765047916, 1550.3438799543, 1560.276474899 
19-19-29.941911: 1540.8011395565, 1550.6394243947, 1560.6497293615, 1540.2079909942, 1550.445968697 , 1560.068529279 , 1540.3749612227, 1550.3427082025, 1560.2772667547
19-19-29.942911: 1540.8063562453, 1550.6472492957, 1560.6584478603, 1540.2079909942, 1550.445968697 , 1560.068529279 , 1540.3766972662, 1550.341729514 , 1560.2780586112
19-19-29.943911: 1540.8036506618, 1550.6470523336, 1560.6497293615, 1540.2070250594, 1550.4475325157, 1560.0665492032, 1540.3759254811, 1550.3432931224, 1560.2760780034
19-19-29.944911: 1540.8055821416, 1550.640596595 , 1560.651710918 , 1540.2066401951, 1550.4463586955, 1560.0679350622, 1540.3747668615, 1550.3436849808, 1560.2772667547
19-19-29.945911: 1540.8048099267, 1550.6456831618, 1560.6523055796, 1540.2056742619, 1550.4465556066, 1560.0659549879, 1540.3761198426, 1550.3450536194, 1560.277861131 
19-19-29.946911: 1540.8011395565, 1550.6427497768, 1560.6530978168, 1540.2103058469, 1550.4463586955, 1560.0679350622, 1540.3778558887, 1550.3423163447, 1560.2768717948
19-19-29.947911: 1540.8084803144, 1550.6441189434, 1560.6505215961, 1540.2060610124, 1550.4447948791, 1560.068529279 , 1540.3768916278, 1550.3440768394, 1560.2760780034
19-19-29.948911: 1540.8044228755, 1550.6466622342, 1560.6556740461, 1540.2077966752, 1550.4455767869, 1560.0673408458, 1540.3776634138, 1550.3403608813, 1560.2768717948
19-19-29.949911: 1540.804230294 , 1550.6456831618, 1560.6501264472, 1540.2072193782, 1550.4479244267, 1560.068529279 , 1540.3770841025, 1550.3427082025, 1560.2786529881
19-19-29.950911: 1540.8017191869, 1550.6460751731, 1560.6529002417, 1540.2083758592, 1550.4461636962, 1560.0681324892, 1540.377470939 , 1550.3430981491, 1560.2762774192
19-19-29.951911: 1540.8040377126, 1550.6441189434, 1560.6483424686, 1540.2083758592, 1550.4479244267, 1560.0647665585, 1540.3755405324, 1550.3440768394, 1560.2766723788
19-19-29.952911: 1540.8017191869, 1550.6417707094, 1560.651710918 , 1540.2072193782, 1550.4461636962, 1560.0679350622, 1540.3763123171, 1550.3452505047, 1560.277861131 
19-19-29.953911: 1540.809252533 , 1550.6450961015, 1560.6499269358, 1540.2089550437, 1550.4475325157, 1560.0683299163, 1540.3770841025, 1550.3438799543, 1560.2754836284
19-19-29.954911: 1540.8071284618, 1550.6441189434, 1560.6527026666, 1540.2083758592, 1550.4461636962, 1560.0661524144, 1540.3753461711, 1550.3430981491, 1560.2768717948
19-19-29.955911: 1540.8040377126, 1550.6443139925, 1560.64774781  , 1540.2060610124, 1550.4479244267, 1560.0671414834, 1540.3763123171, 1550.3432931224, 1560.2772667547
19-19-29.956911: 1540.8019117677, 1550.6441189434, 1560.6511162568, 1540.2070250594, 1550.4483144262, 1560.0669440566, 1540.3759254811, 1550.3423163447, 1560.2770692747
19-19-29.957911: 1540.8075136262, 1550.6421627186, 1560.6525031546, 1540.2079909942, 1550.445968697 , 1560.0669440566, 1540.3761198426, 1550.3421213716, 1560.2756830441
19-19-29.958911: 1540.8069339915, 1550.6486184703, 1560.6511162568, 1540.2058666938, 1550.4440129721, 1560.068529279 , 1540.3757330067, 1550.3421213716, 1560.2768717948
19-19-29.959911: 1540.8080932614, 1550.6431398743, 1560.6536924795, 1540.2074118105, 1550.445968697 , 1560.068529279 , 1540.3761198426, 1550.3421213716, 1560.2786529881
19-19-29.960911: 1540.8075136262, 1550.6421627186, 1560.6527026666, 1540.2081834267, 1550.4453817878, 1560.0687267062, 1540.3761198426, 1550.3425113178, 1560.2784555077
19-19-29.961911: 1540.809252533 , 1550.6450961015, 1560.6560711348, 1540.2083758592, 1550.4475325157, 1560.066349841 , 1540.3765047916, 1550.3440768394, 1560.2754836284
19-19-29.962911: 1540.8057766115, 1550.6407935555, 1560.6503240216, 1540.2074118105, 1550.4467506059, 1560.0675382727, 1540.3761198426, 1550.3427082025, 1560.2782580275
19-19-29.963911: 1540.804230294 , 1550.6470523336, 1560.6525031546, 1540.2081834267, 1550.4461636962, 1560.0677356996, 1540.3772765772, 1550.3432931224, 1560.276474899 
19-19-29.964911: 1540.8032654993, 1550.6404015469, 1560.6489371277, 1540.208762611 , 1550.4436210631, 1560.0659549879, 1540.3768916278, 1550.3429031758, 1560.2758805237
19-19-29.965911: 1540.8071284618, 1550.6470523336, 1560.6548818062, 1540.2052875117, 1550.4445998802, 1560.0661524144, 1540.3768916278, 1550.3440768394, 1560.2794467821
