15-35-13.337214: 1540.3574028719, 1550.5382986706, 1560.5153942771, 1540.7969009049, 1550.6439334556, 1560.2651953988, 1540.3257441297, 1549.8655109638, 1560.1992408864
15-35-13.338213: 1540.3548932209, 1550.5357557353, 1560.5179700517, 1540.7955490726, 1550.6429543867, 1560.2663841335, 1540.3251648574, 1549.8674652295, 1560.2012212991
15-35-13.339213: 1540.3556649849, 1550.5365377348, 1560.5171779517, 1540.7970934845, 1550.6423673284, 1560.2665816108, 1540.3238138527, 1549.8682465551, 1560.2028067944
15-35-13.340213: 1540.3562442801, 1550.5365377348, 1560.5191591716, 1540.7988323677, 1550.6439334556, 1560.2667790881, 1540.3245855855, 1549.8688330273, 1560.2028067944
15-35-13.341213: 1540.3574028719, 1550.5359507571, 1560.5193567129, 1540.7978656917, 1550.6433463966, 1560.2657897659, 1540.3255516678, 1549.8653142003, 1560.2014187599
15-35-13.342213: 1540.3564386366, 1550.5345817815, 1560.5161863753, 1540.7965138577, 1550.6421722798, 1560.2653928758, 1540.3232345819, 1549.8672684655, 1560.19864657  
15-35-13.343213: 1540.3585614654, 1550.5363427128, 1560.5173754925, 1540.7970934845, 1550.6443235537, 1560.2663841335, 1540.3255516678, 1549.864924494 , 1560.2020130784
15-35-13.344213: 1540.3560518107, 1550.5382986706, 1560.5189616304, 1540.7967064372, 1550.6439334556, 1560.2655903528, 1540.3255516678, 1549.8659006704, 1560.2018156175
15-35-13.345213: 1540.3566311062, 1550.5377116915, 1560.5179700517, 1540.7961268107, 1550.6433463966, 1560.2649959859, 1540.3247780471, 1549.8659006704, 1560.2012212991
15-35-13.346213: 1540.3564386366, 1550.5379067139, 1560.5183670704, 1540.797480532 , 1550.6437364944, 1560.2657897659, 1540.3245855855, 1549.8666839047, 1560.2010238384
15-35-13.347213: 1540.3566311062, 1550.5369296908, 1560.5159888348, 1540.7965138577, 1550.6443235537, 1560.2667790881, 1540.3247780471, 1549.8655109638, 1560.2008263777
15-35-13.348213: 1540.3566311062, 1550.5359507571, 1560.5161863753, 1540.7969009049, 1550.6439334556, 1560.2653928758, 1540.3261309404, 1549.8662922874, 1560.2006269812
15-35-13.349213: 1540.3568235758, 1550.5367327568, 1560.5161863753, 1540.7969009049, 1550.6431494355, 1560.2653928758, 1540.3249723957, 1549.8672684655, 1560.1992408864
