08-20-41.960941: 1539.2903541489, 1547.258625451 , 1555.7592743498, 1562.3347188808, 1537.8014274868, 1545.7733029872, 1554.1575577568, 1561.7163459917, 1538.2850947977, 1546.4697831584, 1554.5803886952, 1561.7933423138
08-20-41.961941: 1539.2917033413, 1547.258625451 , 1555.7618344476, 1562.3412723584, 1537.7989261576, 1545.7748573942, 1554.1561823787, 1561.6683255767, 1538.2843251071, 1546.4738685877, 1554.5825509103, 1561.7919533877
08-20-41.962940: 1539.2890049588, 1547.25920995  , 1555.7588816739, 1562.3098953652, 1537.7996953625, 1545.7731091616, 1554.154807003 , 1561.6786439562, 1538.2850947977, 1546.4728966796, 1554.5839270432, 1561.7933423138
08-20-41.963941: 1539.289583452 , 1547.2576525563, 1555.7624253886, 1562.3386905612, 1537.7977714114, 1545.7748573942, 1554.1561823787, 1561.7149552628, 1538.2823980613, 1546.4740625891, 1554.5835349604, 1561.7951289111
08-20-41.964941: 1539.2882342633, 1547.2588215532, 1555.7578961353, 1562.3472299365, 1537.8000809055, 1545.7750531205, 1554.1559864451, 1561.6895559849, 1538.2862502759, 1546.4727007766, 1554.5829449146, 1561.7917555241
08-20-41.965940: 1539.2897756551, 1547.2564835611, 1555.7632126691, 1562.3426622618, 1537.7993098196, 1545.7746635682, 1554.1565761669, 1561.7064227977, 1538.285864489 , 1546.4728966796, 1554.5827469514, 1561.7903646609
08-20-41.966940: 1539.289391249 , 1547.2584312527, 1555.7592743498, 1562.3253857054, 1537.8016193183, 1545.7758303253, 1554.1553967238, 1561.6849921548, 1538.2868261337, 1546.4719228708, 1554.5843210481, 1561.7881823492
08-20-41.967941: 1539.2905463521, 1547.258625451 , 1555.761243507 , 1562.315256774 , 1537.8002727368, 1545.7750531205, 1554.1553967238, 1561.6675323084, 1538.2843251071, 1546.4727007766, 1554.5817648243, 1561.7905644639
08-20-41.968940: 1539.2890049588, 1547.2578467544, 1555.7614398455, 1562.3470319322, 1537.8002727368, 1545.7740801903, 1554.1567721006, 1561.7078115718, 1538.2862502759, 1546.4730906807, 1554.5831409558, 1561.7927467823
08-20-41.969940: 1539.2918974292, 1547.2576525563, 1555.7590780119, 1562.3166466311, 1537.7983487843, 1545.7738863645, 1554.1553967238, 1561.6810237973, 1538.2833615836, 1546.4721168717, 1554.5813708206, 1561.7939378458
08-20-41.970940: 1539.2901619457, 1547.2578467544, 1555.7567142605, 1562.3098953652, 1537.8006582802, 1545.7736906385, 1554.1542172826, 1561.7076137295, 1538.2850947977, 1546.4736745864, 1554.5827469514, 1561.7945333782
08-20-41.971941: 1539.2880401763, 1547.2590157516, 1555.7632126691, 1562.3295553382, 1537.7996953625, 1545.7760241516, 1554.1567721006, 1561.7171393095, 1538.2875977086, 1546.4715329672, 1554.5839270432, 1561.7909601906
08-20-41.972940: 1539.2913189343, 1547.2574564544, 1555.7578961353, 1562.3367047185, 1537.7995035313, 1545.7746635682, 1554.1553967238, 1561.7064227977, 1538.2850947977, 1546.4719228708, 1554.5829449146, 1561.7909601906
08-20-41.973940: 1539.2901619457, 1547.2564835611, 1555.7651818362, 1562.3504077184, 1537.7991179886, 1545.7758303253, 1554.1553967238, 1561.6695164504, 1538.2845170592, 1546.4744524939, 1554.5811747798, 1561.7885800144
08-20-41.974941: 1539.2905463521, 1547.2580409525, 1555.7582907356, 1562.3188323611, 1537.8008501116, 1545.7750531205, 1554.1528419103, 1561.6955105334, 1538.2845170592, 1546.4728966796, 1554.5841250066, 1561.7883802118
08-20-41.975941: 1539.2905463521, 1547.25920995  , 1555.7604562285, 1562.3307472206, 1537.7993098196, 1545.7752469465, 1554.1559864451, 1561.6855876042, 1538.2831696318, 1546.4725067755, 1554.5833369971, 1561.7921512513
08-20-41.976940: 1539.2909326431, 1547.2560932618, 1555.7578961353, 1562.3102932962, 1537.7998871936, 1545.7750531205, 1554.1567721006, 1561.6994789645, 1538.2854787023, 1546.4730906807, 1554.5809787391, 1561.7931444499
08-20-41.977940: 1539.2897756551, 1547.2574564544, 1555.7604562285, 1562.3319391048, 1537.8006582802, 1545.7750531205, 1554.154807003 , 1561.6738804167, 1538.2845170592, 1546.4725067755, 1554.5811747798, 1561.7933423138
08-20-41.978940: 1539.2917033413, 1547.2560932618, 1555.7584870734, 1562.3436561607, 1537.8008501116, 1545.7746635682, 1554.1563802332, 1561.6802305161, 1538.2850947977, 1546.4728966796, 1554.5845170897, 1561.7909601906
08-20-41.979940: 1539.2905463521, 1547.258625451 , 1555.7600616271, 1562.3313431624, 1537.7991179886, 1545.7760241516, 1554.1561823787, 1561.6593960215, 1538.2845170592, 1546.4732846819, 1554.5805847358, 1561.7919533877
08-20-41.980940: 1539.2909326431, 1547.2580409525, 1555.7588816739, 1562.338492559 , 1537.7993098196, 1545.7750531205, 1554.1565761669, 1561.7246787789, 1538.2856725365, 1546.4713389665, 1554.5821588282, 1561.7957244444
08-20-41.981940: 1539.2909326431, 1547.25920995  , 1555.7573051977, 1562.3249877668, 1537.7993098196, 1545.776607531 , 1554.1561823787, 1561.6877715688, 1538.2845170592, 1546.474842399 , 1554.5837310017, 1561.7881823492
08-20-41.982940: 1539.2905463521, 1547.2574564544, 1555.7588816739, 1562.3412723584, 1537.7979632421, 1545.7746635682, 1554.1559864451, 1561.6786439562, 1538.2874038739, 1546.4723127746, 1554.5811747798, 1561.795922309 
08-20-41.983940: 1539.2897756551, 1547.2572622564, 1555.7582907356, 1562.361529086 , 1537.801041943 , 1545.7752469465, 1554.1567721006, 1561.7215054817, 1538.2875977086, 1546.4727007766, 1554.5817648243, 1561.7979067772
08-20-41.984940: 1539.2909326431, 1547.2578467544, 1555.7586834112, 1562.3255837043, 1537.8004645681, 1545.7731091616, 1554.1553967238, 1561.7008677262, 1538.2849009635, 1546.4721168717, 1554.5819608652, 1561.7909601906
08-20-41.985940: 1539.2911248465, 1547.2555087652, 1555.7594706879, 1562.3464359784, 1537.8004645681, 1545.7748573942, 1554.1571658891, 1561.6824125262, 1538.2837473693, 1546.4719228708, 1554.5833369971, 1561.7901667977
08-20-41.986940: 1539.2891971617, 1547.258625451 , 1555.7598652889, 1562.3216120905, 1537.7993098196, 1545.7754407727, 1554.154807003 , 1561.6931287085, 1538.2856725365, 1546.4740625891, 1554.5813708206, 1561.7929446462
08-20-41.987940: 1539.2897756551, 1547.258625451 , 1555.7630163301, 1562.3281654582, 1537.7993098196, 1545.7740801903, 1554.1528419103, 1561.6992791847, 1538.2864422284, 1546.4736745864, 1554.5801926547, 1561.7931444499
08-20-41.988940: 1539.2882342633, 1547.2568738606, 1555.7614398455, 1562.3398824575, 1537.7991179886, 1545.7764137045, 1554.1555926572, 1561.6800326809, 1538.2850947977, 1546.4713389665, 1554.5845170897, 1561.7941357099
08-20-41.989940: 1539.2907404397, 1547.2566777589, 1555.7592743498, 1562.3378966117, 1537.8004645681, 1545.7729134358, 1554.1546110698, 1561.6722938697, 1538.2849009635, 1546.4721168717, 1554.5819608652, 1561.7909601906
08-20-41.990940: 1539.2911248465, 1547.2588215532, 1555.7602598902, 1562.3243918298, 1537.7973858695, 1545.7746635682, 1554.1587372032, 1561.7203145287, 1538.2843251071, 1546.4719228708, 1554.5823548692, 1561.7933423138
08-20-41.991940: 1539.2890049588, 1547.2582370545, 1555.7571088602, 1562.344450116 , 1537.7977714114, 1545.7731091616, 1554.154807003 , 1561.7157505189, 1538.2862502759, 1546.4734786831, 1554.5833369971, 1561.7935401778
08-20-41.992940: 1539.2905463521, 1547.2568738606, 1555.7549414517, 1562.3263776412, 1537.7983487843, 1545.7725257849, 1554.1538254165, 1561.684396706 , 1538.2843251071, 1546.47172887  , 1554.5825509103, 1561.7925489185
08-20-41.993940: 1539.2890049588, 1547.2580409525, 1555.7610471685, 1562.3555713988, 1537.8006582802, 1545.7750531205, 1554.1546110698, 1561.6625710058, 1538.2847090114, 1546.4701711592, 1554.5831409558, 1561.7893734056
08-20-41.994940: 1539.2909326431, 1547.2574564544, 1555.7628199912, 1562.3378966117, 1537.7998871936, 1545.7736906385, 1554.1552007905, 1561.6933265471, 1538.2843251071, 1546.4713389665, 1554.5829449146, 1561.7919533877
08-20-41.995940: 1539.2920896328, 1547.2572622564, 1555.7586834112, 1562.3301512792, 1537.8008501116, 1545.7744697423, 1554.1542172826, 1561.6615779733, 1538.285864489 , 1546.4725067755, 1554.5815687834, 1561.7925489185
08-20-41.996940: 1539.2905463521, 1547.2582370545, 1555.7604562285, 1562.3267755806, 1537.8004645681, 1545.7736906385, 1554.1540213495, 1561.7113843789, 1538.2839393212, 1546.4730906807, 1554.5799946922, 1561.7957244444
08-20-41.997940: 1539.2915111377, 1547.2607692507, 1555.761243507 , 1562.3424642586, 1537.8000809055, 1545.7734968128, 1554.1563802332, 1561.687571792 , 1538.2860564414, 1546.4734786831, 1554.5821588282, 1561.7909601906
08-20-41.998940: 1539.289391249 , 1547.2566777589, 1555.7618344476, 1562.3267755806, 1537.8000809055, 1545.7733029872, 1554.1575577568, 1561.6998746449, 1538.2847090114, 1546.4719228708, 1554.5839270432, 1561.7965178429
08-20-41.999940: 1539.2897756551, 1547.259988648 , 1555.7596689508, 1562.3575572895, 1537.7996953625, 1545.7738863645, 1554.152448124 , 1561.6861830539, 1538.2854787023, 1546.4744524939, 1554.5821588282, 1561.7931444499
08-20-42.000940: 1539.2901619457, 1547.2576525563, 1555.7578961353, 1562.3315411628, 1537.8020048624, 1545.7744697423, 1554.1565761669, 1561.7000744249, 1538.2852867499, 1546.4721168717, 1554.5823548692, 1561.7945333782
08-20-42.001940: 1539.2901619457, 1547.2576525563, 1555.761243507 , 1562.3335269924, 1537.801041943 , 1545.7738863645, 1554.1557905116, 1561.6849921548, 1538.285864489 , 1546.4719228708, 1554.5815687834, 1561.794335514 
08-20-42.002940: 1539.2905463521, 1547.2572622564, 1555.7622290499, 1562.3178384938, 1537.8002727368, 1545.7742740161, 1554.1561823787, 1561.6730871428, 1538.2850947977, 1546.4730906807, 1554.5831409558, 1561.7933423138
08-20-42.003940: 1539.2899697425, 1547.2578467544, 1555.7563215859, 1562.3327330482, 1537.801041943 , 1545.7729134358, 1554.1559864451, 1561.6808259618, 1538.2837473693, 1546.4732846819, 1554.5833369971, 1561.7903646609
08-20-42.004940: 1539.2899697425, 1547.25920995  , 1555.7624253886, 1562.3404784063, 1537.8008501116, 1545.7736906385, 1554.1567721006, 1561.6836034214, 1538.285864489 , 1546.4705610621, 1554.5829449146, 1561.7907623272
08-20-42.005940: 1539.2905463521, 1547.2580409525, 1555.7602598902, 1562.3392865091, 1537.8012356552, 1545.7768013574, 1554.1552007905, 1561.7020586495, 1538.2831696318, 1546.4719228708, 1554.5833369971, 1561.7939378458
08-20-42.006940: 1539.2913189343, 1547.2580409525, 1555.7596689508, 1562.3275695187, 1537.8006582802, 1545.776607531 , 1554.1552007905, 1561.6851919309, 1538.2843251071, 1546.4744524939, 1554.5831409558, 1561.7893734056
08-20-42.007940: 1539.289391249 , 1547.2568738606, 1555.761243507 , 1562.3543794786, 1537.8000809055, 1545.7752469465, 1554.1561823787, 1561.6794372358, 1538.2845170592, 1546.4719228708, 1554.5837310017, 1561.7947312425
08-20-42.008940: 1539.2901619457, 1547.2564835611, 1555.7608508301, 1562.3464359784, 1537.7987343267, 1545.7760241516, 1554.1544132157, 1561.6744758575, 1538.285864489 , 1546.4721168717, 1554.5819608652, 1561.7893734056
08-20-42.009940: 1539.2909326431, 1547.2582370545, 1555.7596689508, 1562.3269735797, 1537.8006582802, 1545.7750531205, 1554.1561823787, 1561.6772532945, 1538.2862502759, 1546.4742584924, 1554.5843210481, 1561.7897710715
08-20-42.010940: 1539.2899697425, 1547.2572622564, 1555.7628199912, 1562.3249877668, 1537.7981569535, 1545.7748573942, 1554.1563802332, 1561.6728893093, 1538.2850947977, 1546.4705610621, 1554.5829449146, 1561.7909601906
08-20-42.011940: 1539.2905463521, 1547.2590157516, 1555.7620307862, 1562.3249877668, 1537.8008501116, 1545.7736906385, 1554.1552007905, 1561.7094001306, 1538.2850947977, 1546.4719228708, 1554.5831409558, 1561.7921512513
08-20-42.012940: 1539.2891971617, 1547.2584312527, 1555.7618344476, 1562.3390885068, 1537.8000809055, 1545.7729134358, 1554.1540213495, 1561.6861830539, 1538.2839393212, 1546.4719228708, 1554.5829449146, 1561.7917555241
08-20-42.013940: 1539.2920896328, 1547.2566777589, 1555.7598652889, 1562.3319391048, 1537.7991179886, 1545.7752469465, 1554.1555926572, 1561.6661416665, 1538.2875977086, 1546.4709509652, 1554.5825509103, 1561.78897574  
08-20-42.014940: 1539.289583452 , 1547.2580409525, 1555.7622290499, 1562.3410743556, 1537.7991179886, 1545.7748573942, 1554.1540213495, 1561.6641575331, 1538.2868261337, 1546.4746464954, 1554.5821588282, 1561.7911599938
08-20-42.015940: 1539.2915111377, 1547.2578467544, 1555.7600616271, 1562.3275695187, 1537.8027740703, 1545.7746635682, 1554.1575577568, 1561.7157505189, 1538.2862502759, 1546.4725067755, 1554.5843210481, 1561.7933423138
08-20-42.016940: 1539.2905463521, 1547.2560932618, 1555.7622290499, 1562.3255837043, 1537.8023885259, 1545.7742740161, 1554.1559864451, 1561.7119798484, 1538.2856725365, 1546.4719228708, 1554.5823548692, 1561.7913578572
08-20-42.017940: 1539.289583452 , 1547.2576525563, 1555.7582907356, 1562.3216120905, 1537.7995035313, 1545.7734968128, 1554.1546110698, 1561.6728893093, 1538.2870199683, 1546.4732846819, 1554.5819608652, 1561.7941357099
08-20-42.018940: 1539.289391249 , 1547.2570680585, 1555.761638109 , 1562.3345208796, 1537.7985406151, 1545.7748573942, 1554.1536275626, 1561.6885648576, 1538.2856725365, 1546.4721168717, 1554.5803886952, 1561.7961201736
08-20-42.019940: 1539.2905463521, 1547.2578467544, 1555.7578961353, 1562.3335269924, 1537.8016193183, 1545.7742740161, 1554.1569680343, 1561.7137662595, 1538.285864489 , 1546.4695872562, 1554.5827469514, 1561.7905644639
08-20-42.020940: 1539.288812756 , 1547.2570680585, 1555.761638109 , 1562.3321371052, 1537.7989261576, 1545.7742740161, 1554.1557905116, 1561.6637618707, 1538.286634181 , 1546.4730906807, 1554.5839270432, 1561.7891755427
08-20-42.021940: 1539.2909326431, 1547.25920995  , 1555.7618344476, 1562.3158527041, 1537.7995035313, 1545.7750531205, 1554.1565761669, 1561.6836034214, 1538.2845170592, 1546.4730906807, 1554.5809787391, 1561.7935401778
08-20-42.022940: 1539.2899697425, 1547.2570680585, 1555.7576997977, 1562.3142648524, 1537.801041943 , 1545.7736906385, 1554.1565761669, 1561.6832077492, 1538.2868261337, 1546.4727007766, 1554.5841250066, 1561.7877846841
08-20-42.023940: 1539.2897756551, 1547.2568738606, 1555.7624253886, 1562.3200242271, 1537.7973858695, 1545.7750531205, 1554.1569680343, 1561.67408019  , 1538.2825918948, 1546.4709509652, 1554.5813708206, 1561.7931444499
08-20-42.024940: 1539.2905463521, 1547.2590157516, 1555.7594706879, 1562.3307472206, 1537.7993098196, 1545.7746635682, 1554.1555926572, 1561.6869763412, 1538.2843251071, 1546.4728966796, 1554.5817648243, 1561.7901667977
08-20-42.025940: 1539.2891971617, 1547.2582370545, 1555.7632126691, 1562.3529895543, 1537.7989261576, 1545.7754407727, 1554.1555926572, 1561.6756667406, 1538.285864489 , 1546.4705610621, 1554.5833369971, 1561.7919533877
08-20-42.026940: 1539.2909326431, 1547.2580409525, 1555.7632126691, 1562.3378966117, 1537.8012356552, 1545.7771909108, 1554.1559864451, 1561.7064227977, 1538.2839393212, 1546.4728966796, 1554.5823548692, 1561.7919533877
