08-06-59.989686: 1538.7183909589, 1546.5991807848, 1555.1106670324, 1562.0964336579, 1538.2760354571, 1546.2835823929, 1554.7150802286, 1561.8653758772, 1538.3684536422, 1546.6063809565, 1554.6674893986, 1561.8217130295
08-06-59.990686: 1538.7197410318, 1546.5999588186, 1555.1061415732, 1562.0755880567, 1538.2760354571, 1546.2824148692, 1554.7162605213, 1561.8679561103, 1538.369801219 , 1546.6065749911, 1554.6684735562, 1561.8191329491
08-06-59.991686: 1538.7193550275, 1546.6007368532, 1555.1100765864, 1562.0825371755, 1538.2768070212, 1546.2868891188, 1554.7172428183, 1561.8812531761, 1538.3690314437, 1546.6073530324, 1554.6680795086, 1561.8225064544
08-06-59.992685: 1538.7187769628, 1546.6005428201, 1555.1061415732, 1562.085514002 , 1538.2768070212, 1546.2831925843, 1554.7178329661, 1561.8749014418, 1538.3703790216, 1546.6077430044, 1554.6674893986, 1561.8229021972
08-06-59.993685: 1538.7183909589, 1546.5997647857, 1555.1088956957, 1562.0650664982, 1538.2766131892, 1546.2835823929, 1554.7156703747, 1561.8633912375, 1538.3678758412, 1546.6069649628, 1554.6659170556, 1561.8197285007
08-06-59.994686: 1538.7183909589, 1546.6003468847, 1555.1075186332, 1562.0968314802, 1538.2760354571, 1546.2849438724, 1554.716652671 , 1561.8792684961, 1538.3686456153, 1546.6067709281, 1554.6674893986, 1561.8225064544
08-06-59.995686: 1538.7174287745, 1546.5997647857, 1555.1086995218, 1562.0678453247, 1538.274110314 , 1546.2837763466, 1554.7144900829, 1561.8693451716, 1538.3665282677, 1546.6069649628, 1554.6625724735, 1561.8231020086
08-06-59.996686: 1538.7187769628, 1546.601126822 , 1555.1022046566, 1562.1006020687, 1538.2771909217, 1546.2849438724, 1554.7170467433, 1561.8874070743, 1538.369801219 , 1546.6083270117, 1554.6670953515, 1561.8227043257
08-06-59.997686: 1538.717812895 , 1546.6024888607, 1555.1027950967, 1562.08293305  , 1538.2771909217, 1546.2843601093, 1554.7158664494, 1561.8756968608, 1538.3703790216, 1546.6089110195, 1554.6674893986, 1561.8234977517
08-06-59.998686: 1538.7189690233, 1546.5989848498, 1555.1055511306, 1562.0825371755, 1538.2758435072, 1546.2843601093, 1554.7150802286, 1561.878277128 , 1538.369801219 , 1546.6069649628, 1554.6651289631, 1561.8244909901
08-06-59.999686: 1538.7189690233, 1546.5995688505, 1555.1055511306, 1562.0996104196, 1538.2754577255, 1546.2829986308, 1554.7168506683, 1561.8737121949, 1538.3684536422, 1546.6059909851, 1554.6670953515, 1561.8205219236
08-07-00.000686: 1538.7207032191, 1546.601126822 , 1555.1061415732, 1562.0839266185, 1538.2758435072, 1546.2849438724, 1554.7156703747, 1561.8641847047, 1538.3684536422, 1546.6083270117, 1554.6676854611, 1561.8203240528
08-07-00.001686: 1538.7180068382, 1546.6009308864, 1555.106730093 , 1562.0847203099, 1538.2754577255, 1546.2843601093, 1554.7154723777, 1561.8810552899, 1538.3672980406, 1546.6067709281, 1554.6674893986, 1561.8231020086
08-07-00.002686: 1538.7205111581, 1546.6005428201, 1555.1075186332, 1562.0773752997, 1538.2754577255, 1546.2843601093, 1554.7158664494, 1561.8681539932, 1538.3678758412, 1546.6069649628, 1554.6700459044, 1561.8225064544
08-07-00.003685: 1538.7183909589, 1546.6017108243, 1555.1061415732, 1562.0878970239, 1538.278346388 , 1546.2824148692, 1554.7160625242, 1561.8373915656, 1538.3703790216, 1546.6089110195, 1554.6661131178, 1561.8145683617
08-07-00.004685: 1538.7183909589, 1546.6007368532, 1555.1061415732, 1562.0914696298, 1538.2760354571, 1546.2843601093, 1554.7152763031, 1561.8645824087, 1538.3672980406, 1546.6065749911, 1554.6661131178, 1561.8209176654
08-07-00.005686: 1538.7189690233, 1546.5989848498, 1555.103583633 , 1562.1033829622, 1538.2754577255, 1546.2857215901, 1554.7172428183, 1561.8336203076, 1538.3672980406, 1546.6054069795, 1554.6680795086, 1561.817346297 
08-07-00.006685: 1538.7203172143, 1546.6007368532, 1555.103583633 , 1562.0942504908, 1538.2752657757, 1546.2824148692, 1554.7170467433, 1561.8604133174, 1538.3672980406, 1546.6071589975, 1554.6676854611, 1561.8219109006
08-07-00.007685: 1538.7185849023, 1546.5997647857, 1555.1092880435, 1562.0815436087, 1538.2758435072, 1546.2835823929, 1554.7164565961, 1561.8653758772, 1538.3686456153, 1546.6056029162, 1554.6670953515, 1561.8221087719
08-07-00.008685: 1538.7187769628, 1546.597818752 , 1555.1081090773, 1562.0974272436, 1538.2746880446, 1546.2843601093, 1554.7162605213, 1561.8369938755, 1538.3684536422, 1546.6044349061, 1554.6659170556, 1561.8167507472
08-07-00.009685: 1538.7189690233, 1546.5997647857, 1555.106730093 , 1562.086307695 , 1538.2754577255, 1546.2829986308, 1554.7176368909, 1561.8623979495, 1538.3672980406, 1546.6069649628, 1554.6665052422, 1561.8232998801
08-07-00.010685: 1538.7193550275, 1546.6015148886, 1555.1055511306, 1562.0874992062, 1538.2752657757, 1546.2843601093, 1554.7172428183, 1561.8671626392, 1538.3678758412, 1546.6087169843, 1554.6680795086, 1561.8175441671
08-07-00.011685: 1538.7195470882, 1546.6009308864, 1555.1047625923, 1562.0970294211, 1538.2764212391, 1546.2863053542, 1554.7170467433, 1561.8699407616, 1538.3686456153, 1546.6073530324, 1554.6690617448, 1561.8242931183
08-07-00.012686: 1538.7193550275, 1546.5999588186, 1555.106730093 , 1562.0865075738, 1538.2766131892, 1546.2843601093, 1554.7168506683, 1561.8687495822, 1538.3671060678, 1546.6071589975, 1554.6678834459, 1561.8219109006
08-07-00.013685: 1538.7185849023, 1546.601126822 , 1555.1047625923, 1562.0908738709, 1538.2766131892, 1546.2843601093, 1554.7152763031, 1561.8762924555, 1538.369223417 , 1546.6075489695, 1554.6674893986, 1561.8219109006
08-07-00.014685: 1538.7203172143, 1546.6020988912, 1555.109878489 , 1562.0801541699, 1538.2771909217, 1546.2849438724, 1554.7160625242, 1561.8685516991, 1538.3690314437, 1546.6073530324, 1554.668669619 , 1561.818537398 
08-07-00.015685: 1538.7180068382, 1546.5997647857, 1555.1027950967, 1562.0753901212, 1538.276229289 , 1546.2835823929, 1554.7178329661, 1561.8683518761, 1538.3672980406, 1546.6069649628, 1554.6674893986, 1561.8219109006
08-07-00.016685: 1538.7189690233, 1546.6009308864, 1555.106730093 , 1562.0906759316, 1538.2766131892, 1546.2835823929, 1554.7156703747, 1561.8606111984, 1538.3680678141, 1546.6079370394, 1554.6657190713, 1561.8209176654
