5.071691113700000278e+04 1.540225357275299984e+03 1.550320019002800109e+03 1.560461887870900000e+03 1.540543315269200093e+03 1.550668177278299936e+03 1.560166550284199957e+03 1.540709199090099901e+03 1.550475106331399957e+03 1.560327575439499924e+03
5.071691213599999901e+04 1.540224972401799960e+03 1.550319824035299916e+03 1.560461490880999918e+03 1.540543894705599996e+03 1.550670525592199965e+03 1.560166550284199957e+03 1.540709199090099901e+03 1.550475106331399957e+03 1.560328169854200041e+03
5.071691313600000285e+04 1.540227287305500113e+03 1.550317476783400025e+03 1.560463076905300113e+03 1.540544087221999916e+03 1.550669743457599907e+03 1.560166350896500035e+03 1.540711130333100073e+03 1.550474324393800089e+03 1.560325989690599954e+03
5.071691413599999942e+04 1.540226130796100051e+03 1.550317476783400025e+03 1.560463076905300113e+03 1.540542348913799970e+03 1.550669156379000015e+03 1.560165164250000089e+03 1.540710550771000044e+03 1.550472955527000067e+03 1.560328367347100084e+03
5.071691513600000326e+04 1.540225357275299984e+03 1.550317086849800035e+03 1.560462282924499959e+03 1.540542156397799999e+03 1.550670135480999988e+03 1.560166153444600013e+03 1.540711130333100073e+03 1.550473150533000080e+03 1.560326783532799936e+03
5.071691613599999982e+04 1.540226323233199992e+03 1.550317868628699898e+03 1.560463471959500112e+03 1.540545633017399950e+03 1.550670525592199965e+03 1.560165164250000089e+03 1.540709971209199921e+03 1.550472955527000067e+03 1.560326189119200080e+03
5.071691713599999639e+04 1.540226130796100051e+03 1.550315913227100054e+03 1.560463669486600111e+03 1.540544087221999916e+03 1.550669548402099963e+03 1.560168133773300042e+03 1.540709199090099901e+03 1.550472760521000055e+03 1.560327772932299922e+03
5.071691813600000023e+04 1.540226323233199992e+03 1.550318063595700096e+03 1.560462282924499959e+03 1.540543894705599996e+03 1.550668177278299936e+03 1.560166747736200023e+03 1.540712482017300090e+03 1.550474324393800089e+03 1.560327970425099920e+03
5.071691913599999680e+04 1.540226902431099916e+03 1.550320605817099931e+03 1.560462679914799992e+03 1.540543122753000034e+03 1.550669548402099963e+03 1.560166945188299906e+03 1.540708619529400039e+03 1.550474324393800089e+03 1.560326981025400073e+03
5.071692013600000064e+04 1.540227481629500062e+03 1.550316695004900112e+03 1.560463669486600111e+03 1.540543702189299893e+03 1.550668569300899890e+03 1.560165361701599977e+03 1.540711130333100073e+03 1.550470607811399987e+03 1.560326981025400073e+03
5.071692113599999720e+04 1.540227481629500062e+03 1.550319237221699950e+03 1.560462282924499959e+03 1.540543507785499969e+03 1.550669548402099963e+03 1.560164964862600073e+03 1.540711130333100073e+03 1.550474324393800089e+03 1.560325989690599954e+03
5.071692213600000105e+04 1.540226902431099916e+03 1.550318063595700096e+03 1.560464660996299926e+03 1.540543894705599996e+03 1.550668764356099928e+03 1.560168331225700058e+03 1.540709971209199921e+03 1.550471194739599923e+03 1.560327377946799970e+03
5.071692313599999761e+04 1.540225744035599973e+03 1.550317476783400025e+03 1.560461887870900000e+03 1.540543315269200093e+03 1.550667200091100085e+03 1.560164569959500113e+03 1.540709199090099901e+03 1.550471586662599975e+03 1.560327377946799970e+03
5.071692413600000145e+04 1.540225164838599994e+03 1.550317868628699898e+03 1.560461887870900000e+03 1.540543507785499969e+03 1.550668569300899890e+03 1.560164767410999957e+03 1.540709971209199921e+03 1.550471586662599975e+03 1.560326981025400073e+03
5.071692513599999802e+04 1.540224972401799960e+03 1.550319237221699950e+03 1.560461887870900000e+03 1.540544666659000086e+03 1.550668177278299936e+03 1.560165164250000089e+03 1.540709199090099901e+03 1.550473737463199996e+03 1.560325594706099992e+03
5.071692613600000186e+04 1.540226902431099916e+03 1.550318063595700096e+03 1.560463471959500112e+03 1.540542928349399972e+03 1.550669743457599907e+03 1.560166350896500035e+03 1.540711902454100027e+03 1.550475303249699891e+03 1.560328367347100084e+03
