13-37-51.124106: 1538.3436725775, 1546.4233271838, 1554.2299299008, 1562.0700866339, 1538.587081801 , 1546.5721859693, 1554.6099318002, 1562.2751926828, 1537.6373706956, 1545.6164816724, 1553.5951735459, 1561.8102598657
13-37-51.125106: 1538.3436725775, 1546.4242990296, 1554.2305196787, 1562.0677056069, 1538.5863118082, 1546.5725759237, 1554.6120940974, 1562.274198871 , 1537.6364079824, 1545.6137591699, 1553.5959586344, 1561.8078776909
13-37-51.126106: 1538.3423231644, 1546.4231312933, 1554.2267850668, 1562.0677056069, 1538.5866977458, 1546.573547957 , 1554.6099318002, 1562.2745967838, 1537.6373706956, 1545.61511947  , 1553.5965479313, 1561.8100619975
13-37-51.127106: 1538.3423231644, 1546.4235211725, 1554.2289462983, 1562.0690950236, 1538.5872757113, 1546.5723818976, 1554.6101278482, 1562.2730070749, 1537.6367934436, 1545.6153151558, 1553.5943865386, 1561.8090687774
13-37-51.128106: 1538.3429009463, 1546.4235211725, 1554.2305196787, 1562.0700866339, 1538.5865038357, 1546.572963976 , 1554.6109139629, 1562.2745967838, 1537.6354452704, 1545.61511947  , 1553.5951735459, 1561.8088709095
13-37-51.129106: 1538.346173797 , 1546.4242990296, 1554.2285543946, 1562.0677056069, 1538.587467739 , 1546.5712139377, 1554.6118980489, 1562.2732070015, 1537.6400632905, 1545.61511947  , 1553.5957628421, 1561.8100619975
13-37-51.130106: 1538.3436725775, 1546.4242990296, 1554.2293401234, 1562.068101474 , 1538.5890077276, 1546.5712139377, 1554.6101278482, 1562.2734049871, 1537.6387169919, 1545.6145381124, 1553.5959586344, 1561.8088709095
13-37-51.131106: 1538.3429009463, 1546.422159449 , 1554.2318951884, 1562.0679035404, 1538.5876597667, 1546.573547957 , 1554.6111100112, 1562.2718152807, 1537.6387169919, 1545.6137591699, 1553.5965479313, 1561.8084732339
13-37-51.132106: 1538.3423231644, 1546.4244949203, 1554.2279646182, 1562.0671098662, 1538.5866977458, 1546.5723818976, 1554.6136663316, 1562.2724111776, 1537.6364079824, 1545.6139548553, 1553.5937991629, 1561.8084732339
13-37-51.133106: 1538.3448262616, 1546.4225493277, 1554.2297320276, 1562.0684992818, 1538.5884297609, 1546.5716019893, 1554.6120940974, 1562.2761845548, 1537.6383315297, 1545.614148641 , 1553.5943865386, 1561.8106575422
13-37-51.134106: 1538.3436725775, 1546.4241050407, 1554.2318951884, 1562.0692929575, 1538.5865038357, 1546.5721859693, 1554.6128802141, 1562.2728090894, 1537.6350616902, 1545.6157027279, 1553.5957628421, 1561.811053279 
13-37-51.135106: 1538.3436725775, 1546.4231312933, 1554.2293401234, 1562.0690950236, 1538.587467739 , 1546.5717979174, 1554.6113079816, 1562.274198871 , 1537.6364079824, 1545.6162859863, 1553.5955651303, 1561.811053279 
13-37-51.136106: 1538.3429009463, 1546.4213815941, 1554.2293401234, 1562.070682377 , 1538.5868897734, 1546.5710180097, 1554.6109139629, 1562.2722131922, 1537.6365997728, 1545.6153151558, 1553.5969395164, 1561.8080774984
13-37-51.137106: 1538.3442484783, 1546.4239110518, 1554.231109457 , 1562.0696907659, 1538.5876597667, 1546.5717979174, 1554.6113079816, 1562.2747947697, 1537.6389087829, 1545.6158984139, 1553.5959586344, 1561.8070842808
13-37-51.138106: 1538.3448262616, 1546.4225493277, 1554.2297320276, 1562.0698886999, 1538.5876597667, 1546.5723818976, 1554.6109139629, 1562.2712213252, 1537.6367934436, 1545.6166754587, 1553.5959586344, 1561.8078776909
13-37-51.139106: 1538.3436725775, 1546.4244949203, 1554.2309115834, 1562.068101474 , 1538.587467739 , 1546.5737438856, 1554.612290146 , 1562.2732070015, 1537.6389087829, 1545.6160922001, 1553.5969395164, 1561.8082753661
13-37-51.140106: 1538.3442484783, 1546.4223534374, 1554.2293401234, 1562.0694908914, 1538.5872757113, 1546.5716019893, 1554.6124881167, 1562.2720152069, 1537.6379460678, 1545.6166754587, 1553.5967437238, 1561.8108554106
13-37-51.141106: 1538.3415534166, 1546.4227433162, 1554.2299299008, 1562.0694908914, 1538.5861197808, 1546.570823984 , 1554.6128802141, 1562.2730070749, 1537.6365997728, 1545.6157027279, 1553.5963502192, 1561.8108554106
13-37-51.142106: 1538.3455978947, 1546.4229373047, 1554.2293401234, 1562.0665141259, 1538.588045705 , 1546.5731599044, 1554.614650421 , 1562.2765824686, 1537.6369852341, 1545.6160922001, 1553.5949758342, 1561.811053279 
13-37-51.143106: 1538.3429009463, 1546.4235211725, 1554.2283565217, 1562.065720453 , 1538.587467739 , 1546.5731599044, 1554.6117000784, 1562.2728090894, 1537.6371770247, 1545.6139548553, 1553.5967437238, 1561.8100619975
13-37-51.144106: 1538.3423231644, 1546.4250787893, 1554.2283565217, 1562.0663161927, 1538.5866977458, 1546.5743278673, 1554.6113079816, 1562.2722131922, 1537.6383315297, 1545.6155089419, 1553.5963502192, 1561.8102598657
13-37-51.145106: 1538.3442484783, 1546.4233271838, 1554.2293401234, 1562.0661163191, 1538.5878517945, 1546.5725759237, 1554.6115040299, 1562.2753906689, 1537.6387169919, 1545.6139548553, 1553.5969395164, 1561.8100619975
13-37-51.146106: 1538.3436725775, 1546.4252727784, 1554.2318951884, 1562.0665141259, 1538.5857338435, 1546.5725759237, 1554.6124881167, 1562.2753906689, 1537.6367934436, 1545.6149256841, 1553.5957628421, 1561.8132375945
13-37-51.147106: 1538.3436725775, 1546.4235211725, 1554.231109457 , 1562.0683013481, 1538.5872757113, 1546.5725759237, 1554.6109139629, 1562.2718152807, 1537.6375624863, 1545.61511947  , 1553.5963502192, 1561.8080774984
13-37-51.148106: 1538.3448262616, 1546.4225493277, 1554.2297320276, 1562.0677056069, 1538.5868897734, 1546.5737438856, 1554.6095377822, 1562.274198871 , 1537.6373706956, 1545.61511947  , 1553.5961544268, 1561.8102598657
13-37-51.149106: 1538.3423231644, 1546.4225493277, 1554.2287503464, 1562.0663161927, 1538.5878517945, 1546.5723818976, 1554.6117000784, 1562.2743968568, 1537.6369852341, 1545.61511947  , 1553.5953693381, 1561.8106575422
13-37-51.150106: 1538.3436725775, 1546.4239110518, 1554.2313054095, 1562.0667120591, 1538.5872757113, 1546.5731599044, 1554.6105218665, 1562.2730070749, 1537.6356389409, 1545.6166754587, 1553.5955651303, 1561.8120465017
13-37-51.151106: 1538.3429009463, 1546.4235211725, 1554.231109457 , 1562.070682377 , 1538.587081801 , 1546.5712139377, 1554.6113079816, 1562.2722131922, 1537.6356389409, 1545.6155089419, 1553.5973330212, 1561.8098621895
13-37-51.152106: 1538.3442484783, 1546.4233271838, 1554.2291422503, 1562.0694908914, 1538.5872757113, 1546.5714079635, 1554.6099318002, 1562.2747947697, 1537.6379460678, 1545.6147318982, 1553.5951735459, 1561.8106575422
13-37-51.153106: 1538.3442484783, 1546.422159449 , 1554.231109457 , 1562.0684992818, 1538.5884297609, 1546.5723818976, 1554.6136663316, 1562.2732070015, 1537.6367934436, 1545.6160922001, 1553.5955651303, 1561.810457734 
13-37-51.154106: 1538.3442484783, 1546.4233271838, 1554.2297320276, 1562.0671098662, 1538.588045705 , 1546.5721859693, 1554.6124881167, 1562.2749927557, 1537.6381397389, 1545.6164816724, 1553.5959586344, 1561.8084732339
13-37-51.155106: 1538.3442484783, 1546.4235211725, 1554.2293401234, 1562.068101474 , 1538.587081801 , 1546.5739379121, 1554.6117000784, 1562.274198871 , 1537.6375624863, 1545.6166754587, 1553.5961544268, 1561.810457734 
13-37-51.156106: 1538.3448262616, 1546.422159449 , 1554.2324849678, 1562.0683013481, 1538.5884297609, 1546.5717979174, 1554.6118980489, 1562.2738028995, 1537.637754277 , 1545.6137591699, 1553.5979223191, 1561.8092666454
13-37-51.157106: 1538.3423231644, 1546.4213815941, 1554.2293401234, 1562.0667120591, 1538.5882377329, 1546.570823984 , 1554.612290146 , 1562.2738028995, 1537.6365997728, 1545.6145381124, 1553.5963502192, 1561.8120465017
