Active areas in this needle (mm),130,3
5,20,64
,,
C1:,,
7.40E-05,-7.58E-05,1.83E-06
-1.60E-05,1.16E-04,-9.97E-05
0.00E+00,0.00E+00,0.00E+00
,,
C2:,,
3.19E-04,-3.19E-05,-2.88E-04
-1.02E-04,-1.38E-04,2.40E-04
0.00E+00,0.00E+00,0.00E+00
,,
C3:,,
2.39E-03,2.63E-03,-5.03E-03
-1.41E-03,-8.64E-05,1.50E-03
0.00E+00,0.00E+00,0.00E+00
C1:
 2.38329429e-05,-1.13602687e-04, 8.97697446e-05,
 -2.90574973e-05, 3.31444239e-04,-3.02386742e-04,
  0.00000000e+00, 0.00000000e+00, 0.00000000e+00

C2:
 3.17669293e-05,-4.48257122e-05, 1.30587829e-05,
  2.53301419e-05, 9.48798539e-05,-1.20209996e-04,
  0.00000000e+00, 0.00000000e+00, 0.00000000e+00

C3:
 0.00190339, 0.0020543 ,-0.00395768,
 -0.00214639, 0.00123662, 0.00090976,
  0.        , 0.        , 0.        

C1:
 2.38329429e-05,-1.13602687e-04, 8.97697446e-05,
 -2.90574973e-05, 3.31444239e-04,-3.02386742e-04,
  0.00000000e+00, 0.00000000e+00, 0.00000000e+00

C2:
 3.17669293e-05,-4.48257122e-05, 1.30587829e-05,
  2.53301419e-05, 9.48798539e-05,-1.20209996e-04,
  0.00000000e+00, 0.00000000e+00, 0.00000000e+00

C3:
 0.00190339, 0.0020543 ,-0.00395768,
 -0.00214639, 0.00123662, 0.00090976,
  0.        , 0.        , 0.        

