07-31-20.758193: 1538.5942452181, 1546.3352290187, 1554.963400221 , 1562.0328021751, 1538.3754776299, 1546.4659754361, 1554.7950231567, 1561.8785700762, 1538.4062864408, 1546.6856861992, 1554.7314968382, 1561.8486006897
07-31-20.759192: 1538.5911633403, 1546.3371743917, 1554.9632040838, 1562.0333978896, 1538.3741300432, 1546.4669473355, 1554.7946290449, 1561.8708292972, 1538.4037831435, 1546.6876324541, 1554.7303184447, 1561.8493941419
07-31-20.760193: 1538.5934752182, 1546.3369804246, 1554.9620234162, 1562.0518613862, 1538.372974433 , 1546.4657814367, 1554.794827062 , 1561.8746007348, 1538.4030133342, 1546.6860762108, 1554.7293342088, 1561.8484028118
07-31-20.761192: 1538.5932813063, 1546.3371743917, 1554.9626137498, 1562.0423317225, 1538.3743220177, 1546.4657814367, 1554.7952192514, 1561.8710291208, 1538.4012798544, 1546.6841299599, 1554.7297282875, 1561.850189535 
07-31-20.762192: 1538.5942452181, 1546.3375623259, 1554.95946595  , 1562.0377658303, 1538.3748998236, 1546.4675312365, 1554.7963996658, 1561.8573345286, 1538.4018576806, 1546.6852980903, 1554.7328751572, 1561.851378746 
07-31-20.763192: 1538.591355369 , 1546.3346452176, 1554.9612369464, 1562.0405445596, 1538.3735522379, 1546.4646136378, 1554.7946290449, 1561.8583258701, 1538.4024355072, 1546.6860762108, 1554.7309086024, 1561.8466160927
07-31-20.764193: 1538.5923192784, 1546.336006787 , 1554.9598601454, 1562.0468976413, 1538.3754776299, 1546.4651975371, 1554.7944329503, 1561.8194258751, 1538.4030133342, 1546.6874383991, 1554.7326771558, 1561.8468139702
07-31-20.765193: 1538.592897248 , 1546.3350350522, 1554.9612369464, 1562.0274427047, 1538.3754776299, 1546.4651975371, 1554.7952192514, 1561.8753942135, 1538.4043609716, 1546.6872443442, 1554.7328751572, 1561.853165476 
07-31-20.766193: 1538.5925113073, 1546.3362007538, 1554.9628098868, 1562.0530509044, 1538.3760554367, 1546.4644177369, 1554.7930564447, 1561.8785700762, 1538.4049388   , 1546.684324014 , 1554.7314968382, 1561.8505852918
07-31-20.767193: 1538.5932813063, 1546.3358128203, 1554.9612369464, 1562.0459041199, 1538.3760554367, 1546.4671432371, 1554.7944329503, 1561.8740051413, 1538.4043609716, 1546.6860762108, 1554.7313007596, 1561.8517764435
07-31-20.768193: 1538.5919333379, 1546.3369804246, 1554.9645808907, 1562.0330020402, 1538.3716268506, 1546.4667533359, 1554.7954172687, 1561.8720204797, 1538.4012798544, 1546.6860762108, 1554.7293342088, 1561.851378746 
07-31-20.769192: 1538.5932813063, 1546.3344512512, 1554.9616311426, 1562.0185090421, 1538.3748998236, 1546.4628619428, 1554.7965976833, 1561.8720204797, 1538.4024355072, 1546.6860762108, 1554.7314968382, 1561.8503874134
07-31-20.770192: 1538.5942452181, 1546.3354229853, 1554.95946595  , 1562.0373680382, 1538.3748998236, 1546.4636398394, 1554.7934505557, 1561.8563412484, 1538.4049388   , 1546.6856861992, 1554.7324810769, 1561.8464182152
07-31-20.771192: 1538.5940531887, 1546.3358128203, 1554.9586794828, 1562.0238703916, 1538.3735522379, 1546.4667533359, 1554.7940407613, 1561.8672577005, 1538.4032053159, 1546.6852980903, 1554.730120444 , 1561.8495939601
07-31-20.772192: 1538.5938592767, 1546.3365905891, 1554.962219553 , 1562.0488827474, 1538.3743220177, 1546.4665593363, 1554.7952192514, 1561.8763875179, 1538.4018576806, 1546.6874383991, 1554.7305145231, 1561.8509829888
07-31-20.773192: 1538.592897248 , 1546.3383419981, 1554.9620234162, 1562.0306191858, 1538.3741300432, 1546.4667533359, 1554.7958094583, 1561.876189633 , 1538.4018576806, 1546.6852980903, 1554.7299243657, 1561.8553499094
07-31-20.774192: 1538.5934752182, 1546.3336715829, 1554.9612369464, 1562.0320085365, 1538.3741300432, 1546.4626679442, 1554.7932525389, 1561.8527697179, 1538.4030133342, 1546.6872443442, 1554.7283518965, 1561.8493941419
07-31-20.775192: 1538.5936672474, 1546.3371743917, 1554.9598601454, 1562.0318106121, 1538.3754776299, 1546.4653915363, 1554.7952192514, 1561.8751963287, 1538.4037831435, 1546.6864662226, 1554.7309086024, 1561.8503874134
07-31-20.776192: 1538.592897248 , 1546.3363966222, 1554.9606466138, 1562.0349871109, 1538.3754776299, 1546.4677271382, 1554.7954172687, 1561.86924235  , 1538.4041689896, 1546.684324014 , 1554.7332673153, 1561.85237202  
07-31-20.777192: 1538.5932813063, 1546.3377581947, 1554.95946595  , 1562.0431253716, 1538.3748998236, 1546.465001636 , 1554.7938427444, 1561.8585237506, 1538.4035911617, 1546.6862702654, 1554.7303184447, 1561.8468139702
07-31-20.778192: 1538.5927033363, 1546.3369804246, 1554.9616311426, 1562.0318106121, 1538.3735522379, 1546.4661694355, 1554.7960074758, 1561.8593191529, 1538.4043609716, 1546.6860762108, 1554.733661396 , 1561.845624766 
