10-35-21.555889: 1540.2852074424, 1550.3415440985, 1560.4682416735, 1540.512434017 , 1550.6525405186, 1560.2010238384, 1540.6995561624, 1550.4893992948, 1560.3262026726
10-35-21.556889: 1540.2850149907, 1550.3409572685, 1560.4688342588, 1540.5106957802, 1550.6511713371, 1560.2030042556, 1540.6995561624, 1550.4901812476, 1560.3269945788
10-35-21.557889: 1540.2848206522, 1550.34271776  , 1560.4672501593, 1540.5126265256, 1550.6521485041, 1560.2012212991, 1540.6987840538, 1550.4905712684, 1560.3248163547
10-35-21.558889: 1540.2846282006, 1550.34271776  , 1560.4668531667, 1540.5128209215, 1550.6525405186, 1560.2018156175, 1540.6995561624, 1550.490376258 , 1560.326400165 
10-35-21.559889: 1540.2865583793, 1550.3413491256, 1560.4658635908, 1540.512434017 , 1550.6521485041, 1560.2016181566, 1540.6995561624, 1550.489594305 , 1560.3228356282
10-35-21.560889: 1540.2855942327, 1550.3429127333, 1560.4666556387, 1540.5135928438, 1550.651366388 , 1560.2006269812, 1540.6995561624, 1550.489594305 , 1560.3244194345
10-35-21.561889: 1540.2857866846, 1550.3413491256, 1560.4654665988, 1540.5106957802, 1550.6525405186, 1560.2020130784, 1540.6989766089, 1550.4897893152, 1560.3238250227
10-35-21.562889: 1540.2850149907, 1550.3419340445, 1560.4662586464, 1540.5095388451, 1550.6511713371, 1560.2010238384, 1540.6995561624, 1550.4899843255, 1560.3258057517
10-35-21.563889: 1540.2850149907, 1550.3417390715, 1560.4652690712, 1540.511275192 , 1550.6521485041, 1560.2012212991, 1540.6989766089, 1550.488615431 , 1560.3250138468
10-35-21.564889: 1540.2853998941, 1550.3417390715, 1560.4684392019, 1540.5132059389, 1550.6523454675, 1560.2014187599, 1540.7001357163, 1550.4897893152, 1560.3273915003
10-35-21.565889: 1540.2857866846, 1550.3409572685, 1560.4670526313, 1540.5114695876, 1550.6517584021, 1560.2008263777, 1540.7003282718, 1550.4893992948, 1560.3232306114
10-35-21.566889: 1540.2842414107, 1550.3401754662, 1560.4660611185, 1540.5103107641, 1550.6525405186, 1560.2026073974, 1540.6987840538, 1550.4888123528, 1560.326003244 
10-35-21.567889: 1540.2846282006, 1550.3425208753, 1560.4664581108, 1540.5114695876, 1550.6511713371, 1560.2002320601, 1540.7014873812, 1550.4888123528, 1560.3244194345
10-35-21.568889: 1540.2842414107, 1550.3397836096, 1560.4668531667, 1540.5106957802, 1550.651366388 , 1560.1998352033, 1540.6989766089, 1550.4899843255, 1560.3244194345
10-35-21.569888: 1540.2875244139, 1550.3417390715, 1560.4674476875, 1540.5116620959, 1550.6537146511, 1560.1990434262, 1540.7014873812, 1550.489594305 , 1560.3226362005
10-35-21.570889: 1540.2842414107, 1550.3438895118, 1560.4654665988, 1540.511275192 , 1550.6515633512, 1560.1990434262, 1540.6995561624, 1550.4901812476, 1560.326003244 
10-35-21.571888: 1540.2853998941, 1550.3409572685, 1560.4658635908, 1540.5108901756, 1550.6537146511, 1560.2008263777, 1540.6989766089, 1550.4888123528, 1560.3248163547
10-35-21.572888: 1540.2848206522, 1550.3395886371, 1560.4658635908, 1540.5089594346, 1550.6535195996, 1560.2008263777, 1540.6989766089, 1550.489594305 , 1560.3240225146
10-35-21.573889: 1540.2850149907, 1550.3413491256, 1560.4666556387, 1540.5126265256, 1550.6537146511, 1560.1972604787, 1540.6989766089, 1550.4899843255, 1560.3238250227
10-35-21.574888: 1540.2869451704, 1550.3415440985, 1560.4654665988, 1540.5139797488, 1550.6525405186, 1560.2006269812, 1540.7001357163, 1550.4913551342, 1560.3248163547
10-35-21.575888: 1540.2863659273, 1550.3413491256, 1560.4656660631, 1540.511275192 , 1550.6525405186, 1560.2004295206, 1540.7001357163, 1550.4897893152, 1560.3258057517
10-35-21.576889: 1540.2875244139, 1550.3423259022, 1560.4646745521, 1540.5110826838, 1550.6541047541, 1560.2006269812, 1540.6995561624, 1550.4890073628, 1560.3248163547
10-35-21.577888: 1540.2852074424, 1550.3425208753, 1560.4650715436, 1540.5118546043, 1550.6521485041, 1560.2004295206, 1540.6989766089, 1550.4911582117, 1560.3238250227
10-35-21.578889: 1540.2846282006, 1550.3415440985, 1560.4660611185, 1540.5118546043, 1550.6507793233, 1560.2006269812, 1540.6989766089, 1550.4899843255, 1560.325408831 
10-35-21.579888: 1540.2859791365, 1550.3415440985, 1560.4678446804, 1540.5118546043, 1550.6546918213, 1560.1988440301, 1540.7009078263, 1550.4909632012, 1560.3252113389
10-35-21.580889: 1540.2840489592, 1550.3433045915, 1560.4664581108, 1540.511275192 , 1550.6527355698, 1560.2014187599, 1540.6982045008, 1550.4901812476, 1560.325408831 
10-35-21.581888: 1540.2865583793, 1550.3411522413, 1560.4666556387, 1540.5105032721, 1550.6511713371, 1560.19864657  , 1540.7001357163, 1550.4907681907, 1560.3258057517
10-35-21.582888: 1540.2850149907, 1550.3407622957, 1560.4688342588, 1540.5087650396, 1550.6537146511, 1560.2024099363, 1540.6995561624, 1550.4917451555, 1560.3267970862
