10-21-22.509241: 1540.3065661087, 1550.3457780812, 1560.4541049688, 1540.5110166271, 1550.6407342761, 1560.1954097797, 1540.6579672278, 1550.4699673527, 1560.3102872717
10-21-22.510242: 1540.3050226799, 1550.3471467235, 1560.4533129336, 1540.5092783934, 1550.6411262848, 1560.1940236942, 1540.655841686 , 1550.4713362142, 1560.3104847601
10-21-22.511241: 1540.3065661087, 1550.3442144678, 1560.4552939914, 1540.5110166271, 1550.6407342761, 1560.1967958677, 1540.6583523177, 1550.4709442913, 1560.3118710525
10-21-22.512242: 1540.3073397111, 1550.3455831073, 1560.4541049688, 1540.5100503121, 1550.6409312366, 1560.1967958677, 1540.656421207 , 1550.4697723475, 1560.3124654552
10-21-22.513242: 1540.3067604526, 1550.3459730553, 1560.4537099194, 1540.5115941518, 1550.6436695658, 1560.1958046984, 1540.6585467504, 1550.4703573633, 1560.3118710525
10-21-22.514242: 1540.3067604526, 1550.3446044151, 1560.4525208992, 1540.5085064755, 1550.6423004   , 1560.1963990126, 1540.656421207 , 1550.4699673527, 1560.3112766503
10-21-22.515242: 1540.3054075934, 1550.3469517492, 1560.4529178846, 1540.509663409 , 1550.6424954486, 1560.1954097797, 1540.655841686 , 1550.4717281373, 1560.3116735638
10-21-22.516242: 1540.3038641669, 1550.3459730553, 1560.4541049688, 1540.5094709012, 1550.6440596638, 1560.1979844982, 1540.6546845329, 1550.470162358 , 1560.3124654552
10-21-22.517241: 1540.3063736516, 1550.3446044151, 1560.4546994799, 1540.5079270658, 1550.6411262848, 1560.1979844982, 1540.656421207 , 1550.4680115673, 1560.3114760751
10-21-22.518241: 1540.3069529098, 1550.3440175827, 1560.4543044301, 1540.5092783934, 1550.6413213331, 1560.1952123205, 1540.655841686 , 1550.4691854203, 1560.3128623693
10-21-22.519242: 1540.3075321684, 1550.3453862218, 1560.4531154091, 1540.5104372154, 1550.6407342761, 1560.1942211532, 1540.6575802504, 1550.4699673527, 1560.3124654552
10-21-22.520241: 1540.3073397111, 1550.3442144678, 1560.4529178846, 1540.5086989831, 1550.6413213331, 1560.1944186122, 1540.6570007285, 1550.4695754305, 1560.3110791617
10-21-22.521241: 1540.3042509667, 1550.3442144678, 1560.4531154091, 1540.5102428201, 1550.6423004   , 1560.195607239 , 1540.6568081839, 1550.4691854203, 1560.3130598583
10-21-22.522242: 1540.3050226799, 1550.3453862218, 1560.4539074441, 1540.5098578042, 1550.6417133422, 1560.195607239 , 1540.6583523177, 1550.4707492859, 1560.3112766503
10-21-22.523242: 1540.3069529098, 1550.3444094414, 1560.4537099194, 1540.5094709012, 1550.6413213331, 1560.1958046984, 1540.656421207 , 1550.4689885035, 1560.3118710525
10-21-22.524242: 1540.3069529098, 1550.3448013003, 1560.451529405 , 1540.5094709012, 1550.6407342761, 1560.1958046984, 1540.6575802504, 1550.4699673527, 1560.3108816731
10-21-22.525241: 1540.3063736516, 1550.3451912479, 1560.4525208992, 1540.5102428201, 1550.6407342761, 1560.195607239 , 1540.6571951609, 1550.4695754305, 1560.3116735638
10-21-22.526242: 1540.3067604526, 1550.3446044151, 1560.4533129336, 1540.5094709012, 1550.6411262848, 1560.1960040937, 1540.656421207 , 1550.4709442913, 1560.3132573474
10-21-22.527241: 1540.3069529098, 1550.3448013003, 1560.4535104582, 1540.5102428201, 1550.6399521715, 1560.1965984081, 1540.6571951609, 1550.4689885035, 1560.3114760751
10-21-22.528241: 1540.3069529098, 1550.3436276357, 1560.4548989413, 1540.5102428201, 1550.6413213331, 1560.1965984081, 1540.6575802504, 1550.4680115673, 1560.3122679663
10-21-22.529242: 1540.3059868508, 1550.3446044151, 1560.4552939914, 1540.5106297235, 1550.6403441798, 1560.1960040937, 1540.656421207 , 1550.4693804254, 1560.3124654552
