13-50-59.700125: 1540.2859980044, 1550.2971718219, 1560.4944107455, 1540.2678530188, 1550.3791097946, 1560.1042005386, 1541.1104730236, 1550.911623223 , 1560.5483028587
13-50-59.701124: 1540.2859980044, 1550.2959982293, 1560.4954022942, 1540.2676605714, 1550.3789148123, 1560.1022203722, 1541.1129851373, 1550.9120134558, 1560.5481053101
13-50-59.702124: 1540.2869621515, 1550.2952164724, 1560.4961943721, 1540.2674662373, 1550.379304777 , 1560.1034088586, 1541.1124071616, 1550.913383098 , 1560.5502841577
13-50-59.703124: 1540.2865772472, 1550.2965850254, 1560.4942132105, 1540.2692039253, 1550.3789148123, 1560.1042005386, 1541.1110528867, 1550.9112310775, 1560.5486998928
13-50-59.704124: 1540.2846470684, 1550.2965850254, 1560.4959968367, 1540.2666945617, 1550.3791097946, 1560.1036062946, 1541.1127924787, 1550.911623223 , 1560.5481053101
13-50-59.705124: 1540.2859980044, 1550.2973667837, 1560.4954022942, 1540.2680454662, 1550.3800866188, 1560.1022203722, 1541.1127924787, 1550.9126007183, 1560.5486998928
13-50-59.706124: 1540.2865772472, 1550.2965850254, 1560.4938162042, 1540.268432248 , 1550.3787179184, 1560.1028146152, 1541.1104730236, 1550.9122104852, 1560.5486998928
13-50-59.707124: 1540.2867696993, 1550.2965850254, 1560.4955998295, 1540.26727379  , 1550.3795016711, 1560.1034088586, 1541.1118272974, 1550.9137752445, 1560.5475107279
13-50-59.708124: 1540.285418762 , 1550.2971718219, 1560.4959968367, 1540.2670813428, 1550.379304777 , 1560.1028146152, 1541.1127924787, 1550.9120134558, 1560.5481053101
13-50-59.709124: 1540.2852244234, 1550.2959982293, 1560.4963919076, 1540.2663096676, 1550.379304777 , 1560.1032114226, 1541.1108602286, 1550.9127958349, 1560.5496895738
13-50-59.710124: 1540.2865772472, 1550.296779987 , 1560.4934211346, 1540.2690114776, 1550.3796966536, 1560.1047947831, 1541.111440092 , 1550.9110359612, 1560.5486998928
13-50-59.711124: 1540.2869621515, 1550.2965850254, 1560.4940156756, 1540.2680454662, 1550.3798916362, 1560.1032114226, 1541.1110528867, 1550.9110359612, 1560.5479077616
13-50-59.712124: 1540.2871564905, 1550.2971718219, 1560.4965913797, 1540.2695907076, 1550.3791097946, 1560.1018235653, 1541.111440092 , 1550.911623223 , 1560.5459264687
13-50-59.713124: 1540.2863829083, 1550.2965850254, 1560.4955998295, 1540.2688190299, 1550.3781310601, 1560.1036062946, 1541.1129851373, 1550.913383098 , 1560.5500866086
13-50-59.714124: 1540.2879281866, 1550.2971718219, 1560.4965913797, 1540.2670813428, 1550.3787179184, 1560.1038056663, 1541.1110528867, 1550.9120134558, 1560.549294476 
13-50-59.715124: 1540.2863829083, 1550.2959982293, 1560.4932216633, 1540.2682398004, 1550.3798916362, 1560.1026171793, 1541.111440092 , 1550.9127958349, 1560.5477082764
13-50-59.716124: 1540.2858036657, 1550.296779987 , 1560.4957973648, 1540.2676605714, 1550.3810653557, 1560.1028146152, 1541.1118272974, 1550.9141673913, 1560.5494920248
13-50-59.717124: 1540.28445273  , 1550.2938479218, 1560.4957973648, 1540.2668870089, 1550.3785229361, 1560.1026171793, 1541.1120199558, 1550.9124056017, 1560.5490969271
13-50-59.718124: 1540.2850319717, 1550.2954114337, 1560.4932216633, 1540.2680454662, 1550.3789148123, 1560.1012312587, 1541.1124071616, 1550.9126007183, 1560.5477082764
13-50-59.719124: 1540.2873489427, 1550.2959982293, 1560.4961943721, 1540.2692039253, 1550.3791097946, 1560.1038056663, 1541.1124071616, 1550.9124056017, 1560.5490969271
