11-53-46.688781: 1540.298713145 , 1550.3812354879, 1560.466847357 , 1540.26956618  , 1550.4571181434, 1560.1584373731, 1540.9039089791, 1550.6353188392, 1560.3747272876
11-53-46.689781: 1540.2948508446, 1550.381040505 , 1560.4706100808, 1540.2668624813, 1550.4594658181, 1560.1600208456, 1540.9037163728, 1550.6353188392, 1560.3773025979
11-53-46.690781: 1540.2975546415, 1550.3784980854, 1560.4700174942, 1540.2691793977, 1550.4600527379, 1560.158634823 , 1540.9035218781, 1550.6353188392, 1560.376905651 
11-53-46.691781: 1540.2977470964, 1550.3806486277, 1560.468036399 , 1540.2703378584, 1550.4579019753, 1560.1580405375, 1540.9060333172, 1550.6333607244, 1560.3765106407
11-53-46.692781: 1540.2965885944, 1550.3798667854, 1560.4682339273, 1540.2680209386, 1550.459075813 , 1560.1576437022, 1540.9037163728, 1550.6359039799, 1560.374330342 
11-53-46.693780: 1540.2973602999, 1550.3784980854, 1560.468036399 , 1540.26956618  , 1550.4602477407, 1560.1584373731, 1540.9042960803, 1550.6368830399, 1560.3767081458
11-53-46.694781: 1540.2965885944, 1550.3806486277, 1560.4684314557, 1540.2687926155, 1550.4598577352, 1560.1574462525, 1540.9033292719, 1550.6359039799, 1560.3767081458
11-53-46.695781: 1540.2977470964, 1550.380061768 , 1560.4698180288, 1540.2699510757, 1550.4580969776, 1560.1582379874, 1540.9035218781, 1550.6351218801, 1560.3763111992
11-53-46.696781: 1540.2967829358, 1550.3790849439, 1560.4696205001, 1540.2687926155, 1550.4588788988, 1560.158634823 , 1540.9041015855, 1550.6353188392, 1560.3780945559
11-53-46.697781: 1540.2969753905, 1550.3802586623, 1560.4694229714, 1540.2684077203, 1550.4606396582, 1560.1566545184, 1540.9042960803, 1550.6368830399, 1560.3763111992
11-53-46.698781: 1540.2973602999, 1550.3820173315, 1560.4682339273, 1540.2689869499, 1550.4606396582, 1560.1596240093, 1540.9029421712, 1550.6341447346, 1560.3776976087
11-53-46.699781: 1540.2973602999, 1550.3820173315, 1560.4686289841, 1540.2689869499, 1550.4610315759, 1560.158634823 , 1540.9056481034, 1550.6359039799, 1560.3763111992
11-53-46.700781: 1540.2967829358, 1550.3794749088, 1560.4694229714, 1540.2689869499, 1550.4600527379, 1560.158634823 , 1540.9039089791, 1550.6370780871, 1560.376905651 
11-53-46.701781: 1540.2962036853, 1550.3812354879, 1560.4690259777, 1540.2682133861, 1550.4582919799, 1560.1574462525, 1540.9050683949, 1550.6349268334, 1560.3759161892
11-53-46.702780: 1540.2969753905, 1550.3786930677, 1560.4696205001, 1540.2691793977, 1550.4571181434, 1560.1582379874, 1540.9056481034, 1550.6345348278, 1560.3761136942
11-53-46.703781: 1540.2973602999, 1550.3829960709, 1560.470215023 , 1540.26956618  , 1550.4612265789, 1560.1578430877, 1540.9042960803, 1550.6368830399, 1560.3759161892
11-53-46.704781: 1540.2950451856, 1550.3798667854, 1560.4678369342, 1540.2664775871, 1550.459075813 , 1560.1582379874, 1540.9041015855, 1550.6333607244, 1560.3763111992
11-53-46.705781: 1540.2962036853, 1550.380453645 , 1560.4682339273, 1540.2684077203, 1550.4600527379, 1560.1558627852, 1540.9037163728, 1550.6372750467, 1560.3773025979
11-53-46.706780: 1540.298713145 , 1550.380061768 , 1560.4706100808, 1540.2701435237, 1550.4592708156, 1560.159229109 , 1540.9066130264, 1550.6361009391, 1560.3780945559
11-53-46.707781: 1540.2971678452, 1550.3820173315, 1560.4708095463, 1540.2693718454, 1550.4592708156, 1560.1578430877, 1540.9046812933, 1550.6368830399, 1560.3773025979
11-53-46.708781: 1540.2958168896, 1550.3798667854, 1560.4688284492, 1540.2686001679, 1550.4600527379, 1560.1590297231, 1540.9039089791, 1550.6345348278, 1560.3753217382
11-53-46.709780: 1540.2963961398, 1550.3796718029, 1560.468036399 , 1540.2684077203, 1550.4596608208, 1560.1570494175, 1540.9042960803, 1550.635513886 , 1560.3765106407
11-53-46.710780: 1540.2973602999, 1550.37888805  , 1560.4698180288, 1540.26956618  , 1550.4588788988, 1560.1568519679, 1540.902364353 , 1550.6331656781, 1560.3767081458
11-53-46.711781: 1540.2969753905, 1550.380453645 , 1560.4704125519, 1540.2691793977, 1550.4598577352, 1560.1578430877, 1540.9039089791, 1550.6366879927, 1560.376905651 
11-53-46.712781: 1540.2962036853, 1550.3812354879, 1560.4688284492, 1540.2689869499, 1550.4582919799, 1560.1598233953, 1540.9050683949, 1550.635513886 , 1560.3749247923
11-53-46.713780: 1540.2969753905, 1550.3794749088, 1560.4690259777, 1540.2697586278, 1550.4588788988, 1560.1576437022, 1540.9041015855, 1550.6339477759, 1560.376905651 
11-53-46.714780: 1540.2977470964, 1550.3814304708, 1560.468036399 , 1540.2686001679, 1550.4610315759, 1560.1580405375, 1540.9035218781, 1550.6357089329, 1560.3757167479
11-53-46.715780: 1540.2973602999, 1550.3806486277, 1560.4688284492, 1540.2687926155, 1550.4586838963, 1560.1578430877, 1540.9044886868, 1550.6349268334, 1560.3753217382
11-53-46.716780: 1540.2973602999, 1550.3814304708, 1560.467639406 , 1540.2701435237, 1550.4600527379, 1560.1550691169, 1540.9073872317, 1550.6368830399, 1560.374330342 
