13-50-41.754300: 1540.3247874815, 1550.2979440238, 1560.5051009467, 1540.2543327637, 1550.3769496987, 1560.0976561368, 1541.0911413553, 1550.9020243231, 1560.5227342889
13-50-41.755300: 1540.3251742918, 1550.2971622649, 1560.5043088598, 1540.2529799965, 1550.3771446805, 1560.0968644634, 1541.0907541603, 1550.9031988333, 1560.5245179803
13-50-41.756300: 1540.3232440162, 1550.2985308213, 1560.5041093857, 1540.2514366751, 1550.3773396624, 1560.0964676592, 1541.0917212039, 1550.9035890619, 1560.52313131  
13-50-41.757300: 1540.3216986672, 1550.2971622649, 1560.5033172997, 1540.2516291185, 1550.374797255 , 1560.095675987 , 1541.0901743124, 1550.9016321824, 1560.522337268 
13-50-41.758300: 1540.322857207 , 1550.2991176193, 1560.5023276775, 1540.2522083354, 1550.3771446805, 1560.095675987 , 1541.0903688542, 1550.902611578 , 1560.5201584985
13-50-41.759300: 1540.3226647458, 1550.2971622649, 1560.5041093857, 1540.2504725725, 1550.3767528053, 1560.0970618978, 1541.0907541603, 1550.902414551 , 1560.5237239369
13-50-41.760299: 1540.3245950199, 1550.2979440238, 1560.5043088598, 1540.2531743269, 1550.3769496987, 1560.0972593322, 1541.0903688542, 1550.9033939476, 1560.5213476217
13-50-41.761300: 1540.32420821  , 1550.2993125816, 1560.5043088598, 1540.2535592145, 1550.3769496987, 1560.095675987 , 1541.0899816595, 1550.9051557168, 1560.523923416 
13-50-41.762300: 1540.3222779368, 1550.2965754684, 1560.5023276775, 1540.2516291185, 1550.3757759853, 1560.0960727908, 1541.0921065106, 1550.9033939476, 1560.522139726 
13-50-41.763300: 1540.3238214002, 1550.2965754684, 1560.5043088598, 1540.2535592145, 1550.3763628418, 1560.0952791834, 1541.0894018123, 1550.9020243231, 1560.5227342889
13-50-41.764300: 1540.3222779368, 1550.2965754684, 1560.5051009467, 1540.2522083354, 1550.377536556 , 1560.0970618978, 1541.0901743124, 1550.9014370686, 1560.5235263946
13-50-41.765300: 1540.3226647458, 1550.2998993802, 1560.5060905724, 1540.2525951092, 1550.3779265201, 1560.098447811 , 1541.0903688542, 1550.9037841763, 1560.525112545 
13-50-41.766300: 1540.321891128 , 1550.2979440238, 1560.5068845978, 1540.2512442318, 1550.3767528053, 1560.0978535714, 1541.0901743124, 1550.902414551 , 1560.5253100878
13-50-41.767300: 1540.3222779368, 1550.2985308213, 1560.5033172997, 1540.2529799965, 1550.3787083604, 1560.095675987 , 1541.0899816595, 1550.9049586892, 1560.52115008  
13-50-41.768300: 1540.3216986672, 1550.2991176193, 1560.5043088598, 1540.252015892 , 1550.3785133782, 1560.0972593322, 1541.0882421191, 1550.9031988333, 1560.5227342889
13-50-41.769300: 1540.3222779368, 1550.2993125816, 1560.5041093857, 1540.2516291185, 1550.3769496987, 1560.095675987 , 1541.0913340085, 1550.9047635745, 1560.52313131  
13-50-41.770300: 1540.3245950199, 1550.2977490619, 1560.5031197625, 1540.2527875528, 1550.377731538 , 1560.0964676592, 1541.0903688542, 1550.9047635745, 1560.521942184 
13-50-41.771300: 1540.322857207 , 1550.2991176193, 1560.5019306671, 1540.2531743269, 1550.3785133782, 1560.0966670291, 1541.0913340085, 1550.9014370686, 1560.52035604  
13-50-41.772300: 1540.3222779368, 1550.2979440238, 1560.506290047 , 1540.2524026657, 1550.3767528053, 1560.0970618978, 1541.0907541603, 1550.9030018063, 1560.5255076306
13-50-41.773299: 1540.3240157485, 1550.2991176193, 1560.503514837 , 1540.2529799965, 1550.3771446805, 1560.0942900787, 1541.0921065106, 1550.900262561 , 1560.5235263946
13-50-41.774300: 1540.3226647458, 1550.3004861792, 1560.5039118483, 1540.2522083354, 1550.3779265201, 1560.0952791834, 1541.0907541603, 1550.9043714325, 1560.5209506016
13-50-41.775300: 1540.3240157485, 1550.2998993802, 1560.5049014724, 1540.2524026657, 1550.3773396624, 1560.0968644634, 1541.0903688542, 1550.9016321824, 1560.5225367468
13-50-41.776300: 1540.3216986672, 1550.2979440238, 1560.5031197625, 1540.2524026657, 1550.3765578235, 1560.095478553 , 1541.0899816595, 1550.9018272963, 1560.522139726 
13-50-41.777299: 1540.3238214002, 1550.2963805068, 1560.5037143109, 1540.2529799965, 1550.3749941479, 1560.0960727908, 1541.0909487022, 1550.9010449283, 1560.522139726 
