14-09-04.377321: 1540.8427796486, 1550.8582817776, 1560.7729130994, 1540.1419008301, 1550.5133629686, 1560.2777759435, 1540.6175791611, 1550.3140725162, 1560.2817371726
14-09-04.378321: 1540.8425870575, 1550.8592611184, 1560.7721207405, 1540.1388146356, 1550.5149269232, 1560.2783703202, 1540.6177735835, 1550.3132907411, 1560.2815396915
14-09-04.379321: 1540.8421999874, 1550.8600434442, 1560.7729130994, 1540.1388146356, 1550.515513885 , 1560.2769840873, 1540.618545611 , 1550.3125089667, 1560.2803509337
14-09-04.380321: 1540.8439389724, 1550.8618051149, 1560.7727135566, 1540.1409368646, 1550.5149269232, 1560.2795590749, 1540.6183530759, 1550.3146593259, 1560.2809453124
14-09-04.381321: 1540.8433593103, 1550.8604336511, 1560.7729130994, 1540.139199466 , 1550.5143418738, 1560.2791621778, 1540.618545611 , 1550.3166147245, 1560.2819365899
14-09-04.382321: 1540.8420073964, 1550.8582817776, 1560.7723183458, 1540.1403577313, 1550.5145368902, 1560.2783703202, 1540.6179661184, 1550.3113353509, 1560.2809453124
14-09-04.383321: 1540.8425870575, 1550.8582817776, 1560.7709312351, 1540.1407444489, 1550.5145368902, 1560.2775784634, 1540.6197045973, 1550.3138775502, 1560.2815396915
14-09-04.384321: 1540.8447112265, 1550.8596513248, 1560.7723183458, 1540.1401653158, 1550.5141449455, 1560.2783703202, 1540.6195101744, 1550.3140725162, 1560.2809453124
14-09-04.385321: 1540.8408480756, 1550.8592611184, 1560.7715259876, 1540.138620334 , 1550.5135579847, 1560.2769840873, 1540.6179661184, 1550.3146593259, 1560.2789646973
14-09-04.386321: 1540.8421999874, 1550.8600434442, 1560.7729130994, 1540.1397785985, 1550.5161008473, 1560.2759928161, 1540.6189306812, 1550.3138775502, 1560.2793615944
14-09-04.387321: 1540.8425870575, 1550.8594562216, 1560.7715259876, 1540.139199466 , 1550.5147319067, 1560.2773809833, 1540.618738146 , 1550.3144643598, 1560.2813422105
14-09-04.388321: 1540.8420073964, 1550.8594562216, 1560.7729130994, 1540.1388146356, 1550.5151238517, 1560.2775784634, 1540.618545611 , 1550.3150511698, 1560.2803509337
14-09-04.389321: 1540.8418148056, 1550.8600434442, 1560.7723183458, 1540.1390070508, 1550.5153188684, 1560.2759928161, 1540.6171940916, 1550.3150511698, 1560.2799559723
14-09-04.390321: 1540.8418148056, 1550.8602385476, 1560.7741026078, 1540.1397785985, 1550.5145368902, 1560.2795590749, 1540.6183530759, 1550.3158329467, 1560.2815396915
14-09-04.391321: 1540.8427796486, 1550.8584768805, 1560.7723183458, 1540.1417084142, 1550.516492793 , 1560.2775784634, 1540.6183530759, 1550.3140725162, 1560.2815396915
14-09-04.392321: 1540.8435519016, 1550.8580866747, 1560.7709312351, 1540.1390070508, 1550.5129710244, 1560.2781728399, 1540.6183530759, 1550.3127039324, 1560.2807478315
14-09-04.393321: 1540.8416203266, 1550.8598464281, 1560.7715259876, 1540.1393918813, 1550.5149269232, 1560.2785678005, 1540.6195101744, 1550.3146593259, 1560.2811427934
14-09-04.394321: 1540.8423944665, 1550.8586738963, 1560.770336483 , 1540.1388146356, 1550.5135579847, 1560.2779734236, 1540.6191251039, 1550.3146593259, 1560.2805484146
14-09-04.395321: 1540.8435519016, 1550.8584768805, 1560.770336483 , 1540.138427919 , 1550.5161008473, 1560.2763897116, 1540.6177735835, 1550.3162228798, 1560.2809453124
14-09-04.396321: 1540.8402684158, 1550.8569122327, 1560.7729130994, 1540.1390070508, 1550.5139499292, 1560.2791621778, 1540.6171940916, 1550.3144643598, 1560.2811427934
14-09-04.397321: 1540.8420073964, 1550.857302438 , 1560.7735078534, 1540.139199466 , 1550.5129710244, 1560.2783703202, 1540.6179661184, 1550.3132907411, 1560.2795590749
14-09-04.398321: 1540.8423944665, 1550.8584768805, 1560.7721207405, 1540.1399710139, 1550.5143418738, 1560.2787672169, 1540.6189306812, 1550.3130938638, 1560.2793615944
14-09-04.399321: 1540.8423944665, 1550.8604336511, 1560.7729130994, 1540.1403577313, 1550.5157108137, 1560.2767866073, 1540.6179661184, 1550.3144643598, 1560.280153453 
14-09-04.400322: 1540.8418148056, 1550.8586738963, 1560.7695441268, 1540.1407444489, 1550.5147319067, 1560.2785678005, 1540.618545611 , 1550.3144643598, 1560.2799559723
14-09-04.401321: 1540.8423944665, 1550.8600434442, 1560.770336483 , 1540.1397785985, 1550.5143418738, 1560.2765871914, 1540.6191251039, 1550.3132907411, 1560.2799559723
14-09-04.402321: 1540.8408480756, 1550.8598464281, 1560.7735078534, 1540.1390070508, 1550.516492793 , 1560.2771815672, 1540.6177735835, 1550.3140725162, 1560.2805484146
14-09-04.403321: 1540.8408480756, 1550.8588689993, 1560.7721207405, 1540.1397785985, 1550.5133629686, 1560.2785678005, 1540.6171940916, 1550.3138775502, 1560.2805484146
14-09-04.404321: 1540.8447112265, 1550.8584768805, 1560.7701388782, 1540.1401653158, 1550.517079756 , 1560.2763897116, 1540.618545611 , 1550.3144643598, 1560.2789646973
14-09-04.405321: 1540.8423944665, 1550.8592611184, 1560.770336483 , 1540.1405501469, 1550.5147319067, 1560.2767866073, 1540.6183530759, 1550.3152461361, 1560.2795590749
14-09-04.406321: 1540.8393035759, 1550.8602385476, 1560.7735078534, 1540.1372696566, 1550.5139499292, 1560.2777759435, 1540.6166146001, 1550.3144643598, 1560.2811427934
14-09-04.407321: 1540.8429722397, 1550.8582817776, 1560.7717235927, 1540.1409368646, 1550.5139499292, 1560.2759928161, 1540.6183530759, 1550.3150511698, 1560.2793615944
