12-15-37.920741: 1540.4108132026, 1550.4326113666, 1560.4620311746, 1541.3861838672, 1550.9152558389, 1560.4204277224, 1539.6794661513, 1549.7886413597, 1560.1405528736
12-15-37.921741: 1540.4092676778, 1550.431437569 , 1560.460247626 , 1541.3869585544, 1550.9132989299, 1560.4188437212, 1539.6790796653, 1549.7896174399, 1560.1385726149
12-15-37.922741: 1540.4108132026, 1550.4318294719, 1560.4594555846, 1541.3875386256, 1550.9148636915, 1560.4172577868, 1539.6790796653, 1549.7878601144, 1560.1379783447
12-15-37.923741: 1540.4092676778, 1550.4326113666, 1560.4626256917, 1541.3859911403, 1550.9154509561, 1560.4198332375, 1539.6815871146, 1549.7884446157, 1560.1413445914
12-15-37.924741: 1540.4108132026, 1550.4333932621, 1560.4610416048, 1541.3861838672, 1550.9113420259, 1560.4196357214, 1539.679273851 , 1549.7907902659, 1560.1387700599
12-15-37.925741: 1540.4088827124, 1550.4331982661, 1560.4620311746, 1541.3871512816, 1550.9154509561, 1560.4204277224, 1539.6790796653, 1549.7898141842, 1560.1397611567
12-15-37.926741: 1540.4100394962, 1550.4328063625, 1560.4616341846, 1541.387731353 , 1550.9158431038, 1560.4200307536, 1539.6798526375, 1549.7888361936, 1560.1403534925
12-15-37.927741: 1540.4104263493, 1550.4328063625, 1560.4608421418, 1541.3865712107, 1550.9138861934, 1560.419238753 , 1539.6794661513, 1549.7882497818, 1560.1403534925
12-15-37.928741: 1540.4108132026, 1550.433785166 , 1560.4606446153, 1541.3873440089, 1550.9148636915, 1560.4184467532, 1539.6798526375, 1549.7886413597, 1560.1387700599
12-15-37.929741: 1540.408109008 , 1550.431437569 , 1560.4608421418, 1541.3857984134, 1550.9160382212, 1560.4194362689, 1539.6790796653, 1549.7894226058, 1560.1405528736
12-15-37.930741: 1540.4100394962, 1550.4324163708, 1560.4626256917, 1541.3873440089, 1550.9158431038, 1560.4196357214, 1539.6790796653, 1549.7888361936, 1560.1397611567
12-15-37.931741: 1540.4094601605, 1550.4333932621, 1560.4608421418, 1541.3857984134, 1550.9132989299, 1560.4194362689, 1539.6798526375, 1549.7892277717, 1560.1409477645
12-15-37.932741: 1540.4111981689, 1550.4322194633, 1560.4600500997, 1541.3861838672, 1550.9125165503, 1560.4198332375, 1539.6798526375, 1549.7886413597, 1560.1399586019
12-15-37.933741: 1540.4096545304, 1550.4345670627, 1560.4606446153, 1541.3869585544, 1550.9148636915, 1560.4190412371, 1539.6794661513, 1549.7888361936, 1560.1405528736
12-15-37.934741: 1540.4102338663, 1550.4330032702, 1560.4592580585, 1541.3871512816, 1550.9164303692, 1560.4176547542, 1539.6802372386, 1549.7890310276, 1560.1405528736
12-15-37.935741: 1540.4092676778, 1550.4302637732, 1560.4600500997, 1541.3861838672, 1550.9144734573, 1560.4184467532, 1539.6790796653, 1549.7888361936, 1560.1399586019
12-15-37.936741: 1540.4096545304, 1550.4326113666, 1560.4616341846, 1541.3863784837, 1550.9132989299, 1560.4194362689, 1539.6781162791, 1549.791181845 , 1560.1397611567
12-15-37.937741: 1540.4094601605, 1550.4331982661, 1560.4606446153, 1541.3865712107, 1550.9136891636, 1560.4190412371, 1539.6796584518, 1549.7886413597, 1560.1417414184
